"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
611170508,ソラナックス０．４ｍｇ錠,錠,1124023F1037,8.5 ,0,"141,840,100 "
610443047,マイスリー錠５ｍｇ,錠,1129009F1025,40.6 ,0,"136,693,318 "
620049101,ロラゼパム錠０．５ｍｇ「サワイ」,錠,1124022F1083,5.0 ,1,"98,722,088 "
611120055,ハルシオン０．２５ｍｇ錠,錠,1124007F2026,13.8 ,0,"86,988,677 "
620049901,アルプラゾラム錠０．４ｍｇ「サワイ」,錠,1124023F1118,5.6 ,1,"86,951,946 "
610443048,マイスリー錠１０ｍｇ,錠,1129009F2021,65.0 ,0,"83,543,078 "
610463223,レンドルミンＤ錠０．２５ｍｇ,錠,1124009F2025,24.3 ,0,"83,151,448 "
620004625,レンドルミン錠０．２５ｍｇ,錠,1124009F1223,24.3 ,0,"75,785,226 "
610444126,フルニトラゼパム錠１ｍｇ「アメル」,錠,1124008F1067,5.6 ,1,"67,332,388 "
611170470,ワイパックス錠０．５　０．５ｍｇ,錠,1124022F1067,5.8 ,0,"67,317,650 "
622148801,ルネスタ錠１ｍｇ,錠,1129010F1028,51.0 ,0,"61,348,205 "
621920901,ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,錠,1124009F2076,9.9 ,1,"57,797,741 "
622148901,ルネスタ錠２ｍｇ,錠,1129010F2024,80.9 ,0,"54,732,300 "
611170689,メイラックス錠１ｍｇ,錠,1124029F1026,20.1 ,0,"54,154,727 "
611170005,２ｍｇセルシン錠,錠,1124017F2135,5.9 ,0,"52,842,563 "
611170435,レキソタン錠２　２ｍｇ,錠,1124020F2030,5.8 ,0,"48,682,952 "
611170499,コンスタン０．４ｍｇ錠,錠,1124023F1029,8.7 ,0,"47,903,735 "
620006836,アルプラゾラム錠０．４ｍｇ「トーワ」,錠,1124023F1100,5.6 ,1,"45,130,503 "
610463174,フルニトラゼパム錠２ｍｇ「アメル」,錠,1124008F2012,5.8 ,1,"42,612,810 "
611120097,ロヒプノール錠１　１ｍｇ,錠,1124008F1032,13.3 ,0,"40,483,761 "
621671201,ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」,錠,1124009F2092,9.9 ,1,"39,349,483 "
620047101,セニラン錠２ｍｇ,錠,1124020F2048,5.6 ,1,"38,335,972 "
611170639,グランダキシン錠５０　５０ｍｇ,錠,1124026F1022,14.6 ,0,"37,210,553 "
620053801,ロフラゼプ酸エチル錠１ｍｇ「サワイ」,錠,1124029F1123,7.4 ,1,"37,064,686 "
620038001,トリアゾラム錠０．２５ｍｇ「日医工」,錠,1124007F2239,5.8 ,1,"36,526,453 "
611120063,フェノバール錠３０ｍｇ,錠,1125004F1023,6.9 ,0,"33,068,516 "
610453117,ベンザリン錠５　５ｍｇ,錠,1124003F2222,10.4 ,0,"32,653,417 "
610422093,グッドミン錠０．２５ｍｇ,錠,1124009F1037,9.9 ,1,"32,361,906 "
620038802,ブロチゾラム錠０．２５ｍｇ「ヨシトミ」,錠,1124009F1398,9.9 ,1,"28,112,407 "
611120118,エバミール錠１．０　１ｍｇ,錠,1124010F1021,19.8 ,0,"27,804,505 "
620039501,ブロチゾラム錠０．２５ｍｇ「サワイ」,錠,1124009F1312,9.9 ,1,"27,162,375 "
611170159,セパゾン錠１　１ｍｇ,錠,1124014F1038,5.6 ,0,"27,012,028 "
620049801,アルプラゾラム錠０．４ｍｇ「アメル」,錠,1124023F1126,5.6 ,1,"27,009,169 "
611120111,アモバン錠７．５　７．５ｍｇ,錠,1129007F1026,21.6 ,0,"25,511,378 "
611120098,ロヒプノール錠２　２ｍｇ,錠,1124008F2039,19.6 ,0,"24,739,257 "
611170434,レキソタン錠１　１ｍｇ,錠,1124020F1025,5.6 ,0,"23,581,432 "
611170436,レキソタン錠５　５ｍｇ,錠,1124020F4032,13.0 ,0,"22,911,889 "
611120081,ユーロジン２ｍｇ錠,錠,1124001F2029,14.4 ,0,"22,853,412 "
620049401,ロラゼパム錠１ｍｇ「サワイ」,錠,1124022F2110,5.6 ,1,"21,155,920 "
611120087,サイレース錠１ｍｇ,錠,1124008F1024,14.0 ,0,"20,416,317 "
620047401,セニラン錠５ｍｇ,錠,1124020F4040,7.2 ,1,"19,996,874 "
620059301,ゾピクロン錠７．５ｍｇ「サワイ」,錠,1129007F1123,7.9 ,1,"19,668,906 "
620003151,ジアゼパム錠２ｍｇ「アメル」,錠,1124017F2194,5.6 ,1,"19,305,699 "
620005022,セディール錠１０ｍｇ,錠,1129008F2035,28.8 ,0,"18,630,494 "
611120117,ハルシオン０．１２５ｍｇ錠,錠,1124007F1020,9.5 ,0,"18,143,194 "
620039001,ブロチゾラム錠０．２５ｍｇ「トーワ」,錠,1124009F1010,8.5 ,1,"17,526,060 "
622134101,ゾルピデム酒石酸塩錠５ｍｇ「明治」,錠,1129009F1335,15.6 ,1,"17,455,986 "
622167801,ゾルピデム酒石酸塩錠５ｍｇ「サワイ」,錠,1129009F1246,15.6 ,1,"17,443,578 "
611170160,セパゾン錠２　２ｍｇ,錠,1124014F2034,5.7 ,0,"16,411,963 "
611120114,リスミー錠２ｍｇ,錠,1129006F2028,27.4 ,0,"16,102,474 "
620039901,ブロチゾラム錠０．２５ｍｇ「日医工」,錠,1124009F1355,9.9 ,1,"15,925,616 "
611120148,ハルラック錠０．２５ｍｇ,錠,1124007F2107,5.8 ,1,"15,161,627 "
622148301,ゾルピデム酒石酸塩錠５ｍｇ「ファイザー」,錠,1129009F1319,15.6 ,1,"14,432,336 "
611170008,５ｍｇセルシン錠,錠,1124017F4049,9.2 ,0,"14,378,090 "
610453023,エスタゾラム錠２ｍｇ「アメル」,錠,1124001F2037,11.3 ,1,"14,374,046 "
622170301,ゾルピデム酒石酸塩錠５ｍｇ「ＤＳＥＰ」,錠,1129009F1068,15.6 ,1,"14,353,960 "
622168001,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,錠,1129009F3044,15.6 ,1,"14,065,030 "
611170127,ジアゼパム錠２「トーワ」　２ｍｇ,錠,1124017F2054,5.6 ,1,"13,922,727 "
622141901,ゾルピデム酒石酸塩錠５ｍｇ「トーワ」,錠,1129009F1289,15.6 ,1,"13,884,066 "
621361502,トフィソパム錠５０ｍｇ「サワイ」,錠,1124026F1332,5.8 ,1,"13,688,160 "
622149001,ルネスタ錠３ｍｇ,錠,1129010F3020,102.7 ,0,"13,681,515 "
611170126,ジアゼパム錠２「サワイ」　２ｍｇ,錠,1124017F2046,5.6 ,1,"13,275,518 "
611170471,ワイパックス錠１．０　１ｍｇ,錠,1124022F2071,10.4 ,0,"13,151,611 "
620037802,トリアゾラム錠０．２５ｍｇ「テバ」,錠,1124007F2220,5.8 ,1,"12,812,080 "
620003588,ニトラゼパム錠５ｍｇ「トーワ」,錠,1124003F2249,5.4 ,1,"12,094,904 "
611120112,アモバン錠１０　１０ｍｇ,錠,1129007F2022,26.0 ,0,"11,895,471 "
611120080,ユーロジン１ｍｇ錠,錠,1124001F1022,9.1 ,0,"11,780,902 "
611120088,サイレース錠２ｍｇ,錠,1124008F2020,20.0 ,0,"11,762,998 "
611120113,リスミー錠１ｍｇ,錠,1129006F1021,17.4 ,0,"11,679,840 "
620001978,塩酸リルマザホン錠２「ＭＥＥＫ」　２ｍｇ,錠,1129006F2036,17.0 ,1,"11,346,203 "
621361522,トフィソパム錠５０ｍｇ「日医工」,錠,1124026F1324,5.8 ,1,"10,932,717 "
610463183,ブロチゾラムＭ錠０．２５「ＥＭＥＣ」　０．２５ｍｇ,錠,1124009F1185,9.9 ,1,"10,742,321 "
620006049,トリクロリールシロップ１０％,ｍＬ,1129004Q1031,11.1 ,0,"10,058,907 "
620053905,ロフラゼプ酸エチル錠１ｍｇ「ＳＮ」,錠,1124029F1140,7.4 ,1,"9,978,194 "
620037205,トリアゾラム錠０．２５ｍｇ「ＣＨ」,錠,1124007F2247,5.8 ,1,"9,958,110 "
622015501,ブロチゾラムＯＤ錠０．２５ｍｇ「ＪＧ」,錠,1124009F2068,9.9 ,1,"9,812,387 "
622134201,ゾルピデム酒石酸塩錠１０ｍｇ「明治」,錠,1129009F2331,25.9 ,1,"9,812,247 "
611170181,セレナール錠１０　１０ｍｇ,錠,1124013F2064,5.7 ,0,"9,779,497 "
620004462,エリスパン錠０．２５ｍｇ,錠,1124019F1030,8.2 ,0,"9,602,201 "
622174001,ゾルピデム酒石酸塩錠５ｍｇ「日医工」,錠,1129009F1297,15.6 ,1,"9,512,597 "
622137201,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「ＥＥ」,錠,1129009F3028,15.6 ,1,"9,470,686 "
622176401,ゾルピデム酒石酸塩錠５ｍｇ「サンド」,錠,1129009F1254,15.6 ,1,"9,321,735 "
611170373,ホリゾン錠２ｍｇ,錠,1124017F2151,5.9 ,0,"9,313,192 "
620003152,ジアゼパム錠５ｍｇ「アメル」,錠,1124017F4200,5.7 ,1,"9,289,835 "
620039402,ブロチゾラム錠０．２５ｍｇ「オーハラ」,錠,1124009F1010,8.5 ,1,"9,188,383 "
620039601,ブロチゾラム錠０．２５ｍｇ「アメル」,錠,1124009F1010,8.5 ,1,"9,053,369 "
622167901,ゾルピデム酒石酸塩錠１０ｍｇ「サワイ」,錠,1129009F2242,25.9 ,1,"9,032,980 "
620059801,ゾピクロン錠１０ｍｇ「サワイ」,錠,1129007F2103,9.6 ,1,"8,828,297 "
620001977,塩酸リルマザホン錠１「ＭＥＥＫ」　１ｍｇ,錠,1129006F1030,10.6 ,1,"8,472,149 "
622175801,ゾルピデム酒石酸塩錠５ｍｇ「杏林」,錠,1129009F1220,15.6 ,1,"8,336,526 "
622137001,ゾルピデム酒石酸塩錠５ｍｇ「ＥＥ」,錠,1129009F1084,15.6 ,1,"8,204,828 "
622164601,ゾルピデム酒石酸塩錠５ｍｇ「ＮＰ」,錠,1129009F1149,15.6 ,1,"8,157,594 "
611120076,ベンザリン錠１０　１０ｍｇ,錠,1124003F3121,16.2 ,0,"8,071,288 "
622109101,フルニトラゼパム錠１ｍｇ「ＪＧ」,錠,1124008F1075,5.6 ,1,"7,990,344 "
620006013,ゾピクロン錠７．５ｍｇ「トーワ」,錠,1129007F1107,7.9 ,1,"7,705,360 "
620006017,ソレントミン錠０．２５ｍｇ,錠,1124009F1240,9.9 ,1,"7,689,028 "
622148401,ゾルピデム酒石酸塩錠１０ｍｇ「ファイザー」,錠,1129009F2315,25.9 ,1,"7,595,418 "
621210201,ロフラゼプ酸エチル錠１ｍｇ「トーワ」,錠,1124029F1131,7.4 ,1,"7,592,441 "
620000465,フェノバール散１０％,ｇ,1125003B2031,8.1 ,0,"7,464,414 "
611120119,ロラメット錠１．０　１ｍｇ,錠,1124010F1030,20.7 ,0,"7,107,845 "
620066201,デパケンＲ錠２００ｍｇ,錠,1139004G2063,16.9 ,0,"189,225,500 "
620003654,リボトリール錠０．５ｍｇ,錠,1139003F1040,9.1 ,0,"118,582,621 "
621997501,イーケプラ錠５００ｍｇ,錠,1139010F2020,202.0 ,0,"103,026,704 "
621748201,バルプロ酸Ｎａ徐放Ｂ錠２００ｍｇ「トーワ」,錠,1139004G2071,11.4 ,1,"93,609,282 "
611130100,テグレトール錠１００ｍｇ,錠,1139002F2026,7.0 ,0,"64,045,510 "
620008564,ラミクタール錠２５ｍｇ,錠,1139009F3024,87.0 ,0,"56,746,570 "
620004028,バルプロ酸ナトリウムＳＲ錠２００ｍｇ「アメル」,錠,1139004G2055,11.4 ,1,"55,460,632 "
611130101,テグレトール錠２００ｍｇ,錠,1139002F1062,11.1 ,0,"52,262,792 "
620006033,デパケンシロップ５％,ｍＬ,1139004Q1100,7.6 ,0,"46,653,216 "
620008565,ラミクタール錠１００ｍｇ,錠,1139009F4020,232.7 ,0,"45,430,858 "
620007132,ランドセン錠０．５ｍｇ,錠,1139003F1059,9.1 ,0,"42,469,368 "
620066101,デパケンＲ錠１００ｍｇ,錠,1139004G1040,10.3 ,0,"42,428,592 "
611130087,エクセグラン錠１００ｍｇ,錠,1139005F1023,29.8 ,0,"37,527,316 "
621997401,イーケプラ錠２５０ｍｇ,錠,1139010F1024,123.7 ,0,"32,312,763 "
611130096,アレビアチン錠１００ｍｇ,錠,1132002F2017,12.7 ,0,"28,255,941 "
610453094,バレリン錠２００ｍｇ,錠,1139004F2106,11.1 ,1,"27,699,638 "
620067201,ヒダントールＦ配合錠,錠,1139105X1035,5.8 ,0,"26,499,360 "
610453040,カルバマゼピン錠１００ｍｇ「アメル」,錠,1139002F2042,5.6 ,1,"25,073,987 "
610453041,カルバマゼピン錠２００ｍｇ「アメル」,錠,1139002F1070,7.2 ,1,"23,685,098 "
620003655,リボトリール錠１ｍｇ,錠,1139003F2047,14.2 ,0,"21,629,070 "
620065701,デパケン錠２００ｍｇ,錠,1139004F2173,13.5 ,0,"20,208,696 "
610421006,アレビアチン散１０％,ｇ,1132002B1019,11.9 ,0,"19,244,857 "
621210704,バルプロ酸ナトリウムシロップ５％「日医工」,ｍＬ,1139004Q1119,6.7 ,1,"18,635,084 "
620003156,セレニカＲ顆粒４０％,ｇ,1139004D1052,36.7 ,0,"18,314,880 "
620002054,セレニカＲ錠２００ｍｇ,錠,1139004G2039,22.1 ,0,"17,669,718 "
622012302,バルプロ酸Ｎａ徐放Ｂ錠１００ｍｇ「トーワ」,錠,1139004G1059,7.4 ,1,"16,665,039 "
621390901,ゾニサミド錠１００ｍｇ「アメル」,錠,1139005F1040,18.1 ,1,"16,653,282 "
611130095,ヒダントール錠２５ｍｇ,錠,1132002F1010,11.9 ,0,"16,313,007 "
620004350,ガバペン錠２００ｍｇ,錠,1139007F1022,40.4 ,0,"13,975,932 "
622254801,イーケプラドライシロップ５０％,ｇ,1139010R1020,222.0 ,0,"13,511,437 "
620062901,カルバマゼピン錠２００ｍｇ「フジナガ」,錠,1139002F1100,7.2 ,1,"11,470,515 "
610443011,マイスタン錠５ｍｇ,錠,1139006F1028,21.6 ,0,"11,310,935 "
620005827,トピナ錠５０ｍｇ,錠,1139008F1027,107.8 ,0,"10,606,357 "
620003578,デパケン細粒４０％,ｇ,1139004C2061,23.1 ,0,"10,499,229 "
620004550,バレリンシロップ５％,ｍＬ,1139004Q1089,6.7 ,1,"10,193,603 "
620063201,カルバマゼピン錠１００ｍｇ「フジナガ」,錠,1139002F2050,5.6 ,1,"9,215,133 "
620003976,セレニカＲ錠４００ｍｇ,錠,1139004G3027,36.3 ,0,"8,324,722 "
622276201,バルプロ酸ナトリウムＳＲ錠１００ｍｇ「アメル」,錠,1139004G1067,7.4 ,1,"8,225,244 "
620008563,ラミクタール錠小児用５ｍｇ,錠,1139009F2028,27.8 ,0,"7,956,145 "
620002065,テグレトール細粒５０％,ｇ,1139002C1082,23.9 ,0,"7,860,550 "
620007133,ランドセン錠１ｍｇ,錠,1139003F2055,14.3 ,0,"7,363,853 "
620003652,リボトリール細粒０．１％,ｇ,1139003C1044,14.0 ,0,"6,673,356 "
611130039,バレリン錠１００ｍｇ,錠,1139004F1045,9.1 ,1,"6,444,059 "
610443012,マイスタン錠１０ｍｇ,錠,1139006F2024,37.4 ,0,"6,125,108 "
620066301,バルプロ酸Ｎａシロップ５％「フジナガ」,ｍＬ,1139004Q1127,6.7 ,1,"5,519,541 "
620001972,エクセグラン散２０％,ｇ,1139005B1048,56.5 ,0,"5,496,178 "
620065001,デパケン錠１００ｍｇ,錠,1139004F1096,9.9 ,0,"5,152,090 "
622042801,バルプロ酸ナトリウム細粒４０％「ＥＭＥＣ」,ｇ,1139004C2070,17.1 ,1,"4,994,555 "
620007035,バルプロ酸ナトリウム錠２００ｍｇ「アメル」,錠,1139004F2165,6.1 ,1,"4,801,140 "
610421009,アレビアチン錠２５ｍｇ,錠,1132002F1010,11.9 ,0,"4,451,188 "
622484601,フィコンパ錠２ｍｇ,錠,1139014F1022,189.7 ,0,"4,194,320 "
620000139,マイスタン細粒１％,ｇ,1139006C1030,32.7 ,0,"4,180,946 "
622507901,ビムパット錠５０ｍｇ,錠,1139015F1027,215.6 ,0,"4,020,131 "
620003656,リボトリール錠２ｍｇ,錠,1139003F3043,24.8 ,0,"3,758,779 "
620005828,トピナ錠１００ｍｇ,錠,1139008F2023,176.0 ,0,"3,645,626 "
620067001,ヒダントールＤ配合錠,錠,1139103X1036,5.8 ,0,"3,343,695 "
620004352,ガバペン錠４００ｍｇ,錠,1139007F3025,66.3 ,0,"3,012,207 "
620004351,ガバペン錠３００ｍｇ,錠,1139007F2029,54.3 ,0,"2,799,102 "
621390701,バルプロ酸Ｎａ徐放顆粒４０％「フジナガ」,ｇ,1139004D1087,25.4 ,1,"2,656,507 "
620007130,ランドセン細粒０．１％,ｇ,1139003C1052,14.0 ,0,"2,518,011 "
620008562,ラミクタール錠小児用２ｍｇ,錠,1139009F1021,14.5 ,0,"2,399,005 "
622508001,ビムパット錠１００ｍｇ,錠,1139015F2023,352.0 ,0,"2,387,884 "
611130097,ヒダントール錠１００ｍｇ,錠,1132002F2017,12.7 ,0,"2,313,066 "
622013901,トピナ錠２５ｍｇ,錠,1139008F3020,65.6 ,0,"2,179,089 "
622248401,イノベロン錠２００ｍｇ,錠,1139012F2020,134.1 ,0,"2,134,490 "
620065401,バルプロ酸Ｎａ錠２００ｍｇ「フジナガ」,錠,1139004F2190,11.1 ,1,"1,975,845 "
621639303,プリミドン錠２５０ｍｇ「日医工」,錠,1135002F1055,10.3 ,0,"1,972,607 "
610412139,バルプロ酸ナトリウム細粒２０％「ＥＭＥＣ」,ｇ,1139004C1049,11.5 ,1,"1,821,500 "
622529801,トピラマート錠５０ｍｇ「アメル」,錠,1139008F1035,47.1 ,1,"1,807,433 "
