"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
661110025,笑気ガス〈ショウワ〉,ｇ,1116700X1100,3.9 ,0,"441,997 "
661110023,マルワ亜酸化窒素,ｇ,1116700X1045,3.9 ,0,"400,952 "
661110030,笑気ガス（住友精化）,ｇ,1116700X1010,3.5 ,0,"385,277 "
660431001,アネスタ,ｇ,1116700X1126,3.9 ,0,"219,686 "
661110006,亜酸化窒素,ｇ,1116700X1010,3.5 ,0,"219,213 "
620006769,液化亜酸化窒素（日産）,ｇ,1116700X1061,3.9 ,0,"200,386 "
620032201,セボフレン吸入麻酔液,ｍＬ,1119702G1062,52.2 ,0,"181,791 "
620001380,液化亜酸化窒素（日本エア・リキード）,ｇ,1116700X1053,3.9 ,0,"117,478 "
661110027,小池笑気,ｇ,1116700X1088,3.9 ,0,"72,724 "
620006715,セボフルラン吸入麻酔液「マイラン」,ｍＬ,1119702G1054,44.4 ,1,"53,004 "
622086501,スープレン吸入麻酔液,ｍＬ,1119703G1024,44.9 ,0,"47,960 "
622526901,セボフルラン吸入麻酔液「ニッコー」,ｍＬ,1119702G1070,44.4 ,1,"42,334 "
620032001,フォーレン吸入麻酔液,ｍＬ,1119701G1084,67.0 ,0,-
661110004,ハロタン,ｍＬ,1112700X1011,52.8 ,0,-
621389402,イソフルラン吸入麻酔液「ファイザー」,ｍＬ,1119701G1092,25.6 ,1,-
661110007,麻酔用エーテル,ｍＬ,1114700X1016,9.4 ,0,-
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,68.2 ,0,"160,719 "
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,59.9 ,0,"127,271 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,80.1 ,0,"59,306 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,37.1 ,0,"17,279 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,47.8 ,0,"16,603 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,247.8 ,0,"14,570 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,57.7 ,0,"7,392 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,99.0 ,0,"4,320 "
661120008,ワコビタール坐剤３０　３０ｍｇ,個,1125700J3028,46.2 ,0,"3,746 "
