"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
660431001,アネスタ,ｇ,1116700X1126,3.9 ,0,-
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,68.2 ,0,"668,162 "
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,59.9 ,0,"558,053 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,80.1 ,0,"508,991 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,99.0 ,0,"73,461 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,47.8 ,0,"59,915 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,57.7 ,0,"34,206 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,37.1 ,0,"33,614 "
661120006,ワコビタール坐剤１００　１００ｍｇ,個,1125700J5039,72.0 ,0,"29,528 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,247.8 ,0,"29,395 "
661120008,ワコビタール坐剤３０　３０ｍｇ,個,1125700J3028,46.2 ,0,"25,072 "
661120007,ワコビタール坐剤１５　１５ｍｇ,個,1125700J1025,32.7 ,0,"7,295 "
661120005,ルピアール坐剤５０　５０ｍｇ,個,1125700J4024,53.7 ,0,"6,460 "
661120003,ルピアール坐剤１００　１００ｍｇ,個,1125700J5020,67.3 ,0,"6,091 "
661120004,ルピアール坐剤２５　２５ｍｇ,個,1125700J2021,38.9 ,0,"3,779 "
620002621,アンヒバ坐剤小児用１００ｍｇ,個,1141700J2130,19.3 ,0,"8,626,068 "
661140081,ボルタレンサポ５０ｍｇ,個,1147700J3084,57.4 ,0,"8,438,029 "
661140080,ボルタレンサポ２５ｍｇ,個,1147700J2061,46.8 ,0,"8,165,576 "
620002622,アンヒバ坐剤小児用２００ｍｇ,個,1141700J3110,28.0 ,0,"4,589,394 "
660454001,アルピニー坐剤１００　１００ｍｇ,個,1141700J2092,19.3 ,0,"3,278,335 "
661140091,アルピニー坐剤２００　２００ｍｇ,個,1141700J3021,27.8 ,0,"1,341,891 "
621362323,ジクロフェナクＮａ坐剤５０ｍｇ「日新」,個,1147700J3270,19.9 ,1,"1,276,749 "
661140201,アデフロニックズポ５０　５０ｍｇ,個,1147700J3033,19.9 ,1,"1,269,284 "
