"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620000199,１％プロポフォール注「マルイシ」　２００ｍｇ２０ｍＬ,管,1119402A1030,734.0 ,1 ,"60,066 "
620008359,イソゾール注射用０．５ｇ　５００ｍｇ（溶解液付）,瓶,1115403D3019,476.0 ,0 ,"19,688 "
641110021,ラボナール注射用０．３ｇ　３００ｍｇ,管,1115400X1019,872.0 ,0 ,"13,822 "
640407085,１％ディプリバン注　２００ｍｇ２０ｍＬ,管,1119402A1022,"1,171.0 ",0 ,"13,575 "
641110022,ラボナール注射用０．５ｇ　５００ｍｇ,管,1115400X2015,"1,071.0 ",0 ,"13,259 "
621702402,プロポフォール１％静注２０ｍＬ「ファイザー」　２００ｍｇ,管,1119402A1111,734.0 ,1 ,"10,804 "
620008541,プロポフォール１％静注２０ｍＬ「日医工」　２００ｍｇ,管,1119402A1073,734.0 ,1 ,"8,769 "
622339801,プロポフォール静注１％２０ｍＬ「ＦＫ」　２００ｍｇ,管,1119402A1103,734.0 ,1 ,"6,362 "
621984701,ケタラール静注用５０ｍｇ　５ｍＬ,管,1119400A3026,287.0 ,0 ,"6,276 "
620002195,ケタラール静注用２００ｍｇ　２０ｍＬ,瓶,1119400A1031,705.0 ,0 ,"6,168 "
640451018,１％ディプリバン注－キット　５００ｍｇ５０ｍＬ,筒,1119402G2021,"1,920.0 ",0 ,"5,840 "
640451017,１％ディプリバン注－キット　２００ｍｇ２０ｍＬ,筒,1119402G1025,"1,356.0 ",0 ,"4,731 "
620003772,ドロレプタン注射液２５ｍｇ　２．５ｍｇ,ｍＬＶ,1119401A1036,117.0 ,0 ,"3,697 "
620000200,１％プロポフォール注「マルイシ」　５００ｍｇ５０ｍＬ,瓶,1119402A2037,"1,016.0 ",1 ,"2,874 "
621702502,プロポフォール１％静注５０ｍＬ「ファイザー」　５００ｍｇ,瓶,1119402A2142,"1,016.0 ",1 ,"2,696 "
620009266,チトゾール注用０．３ｇ　３００ｍｇ（溶解液付）,瓶,1115403D4015,460.0 ,0 ,"1,680 "
620009267,チトゾール注用０．５ｇ　５００ｍｇ（溶解液付）,瓶,1115403D3019,476.0 ,0 ,921 
622339901,プロポフォール静注１％５０ｍＬ「ＦＫ」　５００ｍｇ,瓶,1119402A2134,772.0 ,1 ,877 
620002194,ケタラール筋注用５００ｍｇ　１０ｍＬ,瓶,1119400A2038,"1,501.0 ",0 ,602 
620000201,１％プロポフォール注「マルイシ」　１ｇ１００ｍＬ,瓶,1119402A3025,"1,540.0 ",1 ,-
620008542,プロポフォール１％静注５０ｍＬ「日医工」　５００ｍｇ,瓶,1119402A2100,"1,016.0 ",1 ,-
622255301,１％ディプリバン注　２００ｍｇ２０ｍＬ,瓶,1119402A4056,"1,171.0 ",0 ,-
620002963,注射用チアミラールナトリウム　５００ｍｇ（溶解液付）,瓶,1115403D3019,476.0 ,0 ,-
640407086,１％ディプリバン注　５００ｍｇ５０ｍＬ,瓶,1119402A2029,"1,712.0 ",0 ,-
622340001,プロポフォール静注１％１００ｍＬ「ＦＫ」　１ｇ,瓶,1119402A3084,"1,540.0 ",1 ,-
620002972,２％プロポフォール注「マルイシ」　１ｇ５０ｍＬ,瓶,1119402A5028,"1,540.0 ",1 ,-
641110010,注射用チオペンタールナトリウム　５００ｍｇ,管,1115400X2015,"1,071.0 ",0 ,-
622224202,プロポフォール１％静注１００ｍＬ「ファイザー」　１ｇ,瓶,1119402A3092,"1,540.0 ",1 ,-
620005677,注射用チアミラールナトリウム　３００ｍｇ（溶解液付）,瓶,1115403D4015,460.0 ,0 ,-
641110009,注射用チオペンタールナトリウム　３００ｍｇ,管,1115400X1019,872.0 ,0 ,-
622207301,プロポフォール１％静注１００ｍＬ「日医工」　１ｇ,瓶,1119402A3050,"1,540.0 ",1 ,-
620008171,１％ディプリバン注　１ｇ１００ｍＬ,瓶,1119402A3033,"1,781.0 ",0 ,-
620003228,ドルミカム注射液１０ｍｇ　２ｍＬ,管,1124401A1052,124.0 ,0 ,"1,026,404 "
620004200,ミダゾラム注１０ｍｇ「サンド」　２ｍＬ,管,1124401A1060,69.0 ,1 ,"715,827 "
640454021,セルシン注射液５ｍｇ,管,1124402A1030,64.0 ,0 ,"507,421 "
640454022,セルシン注射液１０ｍｇ,管,1124402A2053,93.0 ,0 ,"473,999 "
641170026,ホリゾン注射液１０ｍｇ,管,1124402A2045,93.0 ,0 ,"466,085 "
621837101,ミダゾラム注射液１０ｍｇ「テバ」　２ｍＬ,管,1124401A1087,69.0 ,1 ,"259,154 "
620003835,ロヒプノール静注用２ｍｇ,管,1124400A1040,139.0 ,0 ,"258,706 "
620005164,サイレース静注２ｍｇ,管,1124400A1058,154.0 ,0 ,"250,721 "
620005169,ジアゼパム注射液１０ｍｇ「タイヨー」,管,1124402A2061,58.0 ,1 ,"162,263 "
622103701,ジアゼパム注射液５ｍｇ「タイヨー」,管,1124402A1049,56.0 ,1 ,"31,904 "
620003795,フェノバール注射液１００ｍｇ　１０％１ｍＬ,管,1125402A1054,73.0 ,0 ,"20,602 "
620001913,プレセデックス静注液２００μｇ「マルイシ」　２ｍＬ,瓶,1129400A1038,"5,183.0 ",0 ,"2,002 "
