"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
622086501,スープレン吸入麻酔液,ｍＬ,1119703G1024,44.9,0,"63,060,360 "
661110025,笑気ガス〈ショウワ〉,ｇ,1116700X1100,3.9,0,"42,017,941 "
620006715,セボフルラン吸入麻酔液「マイラン」,ｍＬ,1119702G1054,44.4,1,"32,026,250 "
622526901,セボフルラン吸入麻酔液「ニッコー」,ｍＬ,1119702G1070,44.4,1,"17,940,831 "
620032201,セボフレン吸入麻酔液,ｍＬ,1119702G1062,52.2,0,"16,532,418 "
661110006,亜酸化窒素,ｇ,1116700X1010,3.5,0,"15,488,115 "
661110030,笑気ガス（住友精化）,ｇ,1116700X1010,3.5,0,"14,601,616 "
661110023,マルワ亜酸化窒素,ｇ,1116700X1045,3.9,0,"10,896,082 "
620006769,液化亜酸化窒素（日産）,ｇ,1116700X1061,3.9,0,"7,902,409 "
661110027,小池笑気,ｇ,1116700X1088,3.9,0,"7,342,437 "
660431001,アネスタ,ｇ,1116700X1126,3.9,0,"4,862,630 "
620001380,液化亜酸化窒素（日本エア・リキード）,ｇ,1116700X1053,3.9,0,"3,615,526 "
620032001,フォーレン吸入麻酔液,ｍＬ,1119701G1084,67,0,"269,029 "
621389402,イソフルラン吸入麻酔液「ファイザー」,ｍＬ,1119701G1092,25.6,1,"146,348 "
661110004,ハロタン,ｍＬ,1112700X1011,52.8,0,"8,391 "
661110007,麻酔用エーテル,ｍＬ,1114700X1016,9.4,0,-
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,59.9,0,"103,355 "
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,68.2,0,"98,556 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,80.1,0,"92,508 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,47.8,0,"43,771 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,37.1,0,"37,584 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,57.7,0,"36,940 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,99,0,"24,502 "
