"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620003772,ドロレプタン注射液２５ｍｇ　２．５ｍｇ,ｍＬＶ,1119401A1036,117.0 ,0 ,"1,744,806 "
620000199,１％プロポフォール注「マルイシ」　２００ｍｇ２０ｍＬ,管,1119402A1030,734.0 ,1 ,"1,437,790 "
640451018,１％ディプリバン注－キット　５００ｍｇ５０ｍＬ,筒,1119402G2021,"1,920.0 ",0 ,"1,274,720 "
620000200,１％プロポフォール注「マルイシ」　５００ｍｇ５０ｍＬ,瓶,1119402A2037,"1,016.0 ",1 ,"611,832 "
640451017,１％ディプリバン注－キット　２００ｍｇ２０ｍＬ,筒,1119402G1025,"1,356.0 ",0 ,"167,705 "
620000201,１％プロポフォール注「マルイシ」　１ｇ１００ｍＬ,瓶,1119402A3025,"1,540.0 ",1 ,"158,124 "
620008359,イソゾール注射用０．５ｇ　５００ｍｇ（溶解液付）,瓶,1115403D3019,476.0 ,0 ,"138,537 "
622339801,プロポフォール静注１％２０ｍＬ「ＦＫ」　２００ｍｇ,管,1119402A1103,734.0 ,1 ,"110,930 "
640407085,１％ディプリバン注　２００ｍｇ２０ｍＬ,管,1119402A1022,"1,171.0 ",0 ,"108,133 "
622339901,プロポフォール静注１％５０ｍＬ「ＦＫ」　５００ｍｇ,瓶,1119402A2134,772.0 ,1 ,"104,730 "
641110022,ラボナール注射用０．５ｇ　５００ｍｇ,管,1115400X2015,"1,071.0 ",0 ,"104,333 "
640407086,１％ディプリバン注　５００ｍｇ５０ｍＬ,瓶,1119402A2029,"1,712.0 ",0 ,"94,794 "
621984701,ケタラール静注用５０ｍｇ　５ｍＬ,管,1119400A3026,287.0 ,0 ,"84,086 "
641110021,ラボナール注射用０．３ｇ　３００ｍｇ,管,1115400X1019,872.0 ,0 ,"78,440 "
620002972,２％プロポフォール注「マルイシ」　１ｇ５０ｍＬ,瓶,1119402A5028,"1,540.0 ",1 ,"63,774 "
620002195,ケタラール静注用２００ｍｇ　２０ｍＬ,瓶,1119400A1031,705.0 ,0 ,"58,818 "
621702402,プロポフォール１％静注２０ｍＬ「ファイザー」　２００ｍｇ,管,1119402A1111,734.0 ,1 ,"43,058 "
620008541,プロポフォール１％静注２０ｍＬ「日医工」　２００ｍｇ,管,1119402A1073,734.0 ,1 ,"37,150 "
622340001,プロポフォール静注１％１００ｍＬ「ＦＫ」　１ｇ,瓶,1119402A3084,"1,540.0 ",1 ,"23,997 "
621702502,プロポフォール１％静注５０ｍＬ「ファイザー」　５００ｍｇ,瓶,1119402A2142,"1,016.0 ",1 ,"17,749 "
620008542,プロポフォール１％静注５０ｍＬ「日医工」　５００ｍｇ,瓶,1119402A2100,"1,016.0 ",1 ,"16,626 "
620008171,１％ディプリバン注　１ｇ１００ｍＬ,瓶,1119402A3033,"1,781.0 ",0 ,"13,753 "
620009267,チトゾール注用０．５ｇ　５００ｍｇ（溶解液付）,瓶,1115403D3019,476.0 ,0 ,"9,568 "
620009266,チトゾール注用０．３ｇ　３００ｍｇ（溶解液付）,瓶,1115403D4015,460.0 ,0 ,"5,446 "
620002963,注射用チアミラールナトリウム　５００ｍｇ（溶解液付）,瓶,1115403D3019,476.0 ,0 ,"3,999 "
620002194,ケタラール筋注用５００ｍｇ　１０ｍＬ,瓶,1119400A2038,"1,501.0 ",0 ,"2,516 "
622255301,１％ディプリバン注　２００ｍｇ２０ｍＬ,瓶,1119402A4056,"1,171.0 ",0 ,"2,191 "
622207301,プロポフォール１％静注１００ｍＬ「日医工」　１ｇ,瓶,1119402A3050,"1,540.0 ",1 ,"1,362 "
622224202,プロポフォール１％静注１００ｍＬ「ファイザー」　１ｇ,瓶,1119402A3092,"1,540.0 ",1 ,"1,161 "
641110010,注射用チオペンタールナトリウム　５００ｍｇ,管,1115400X2015,"1,071.0 ",0 ,878 
641110009,注射用チオペンタールナトリウム　３００ｍｇ,管,1115400X1019,872.0 ,0 ,515 
620005677,注射用チアミラールナトリウム　３００ｍｇ（溶解液付）,瓶,1115403D4015,460.0 ,0 ,-
