"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620003772,ドロレプタン注射液２５ｍｇ　２．５ｍｇ,ｍＬＶ,1119401A1036,112.0 ,0,-
620002195,ケタラール静注用２００ｍｇ　２０ｍＬ,瓶,1119400A1031,705.0 ,0,-
620002194,ケタラール筋注用５００ｍｇ　１０ｍＬ,瓶,1119400A2038,"1,501.0 ",0,-
621984701,ケタラール静注用５０ｍｇ　５ｍＬ,管,1119400A3026,287.0 ,0,-
620003228,ドルミカム注射液１０ｍｇ　２ｍＬ,管,1124401A1052,116.0 ,0,"1,222 "
620003795,フェノバール注射液１００ｍｇ　１０％１ｍＬ,管,1125402A1054,72.0 ,0,-
620004200,ミダゾラム注１０ｍｇ「サンド」　２ｍＬ,管,1124401A1060,65.0 ,1,-
620003835,ロヒプノール静注用２ｍｇ,管,1124400A1040,141.0 ,0,-
620005164,サイレース静注２ｍｇ,管,1124400A1058,141.0 ,0,-
620005169,ジアゼパム注射液１０ｍｇ「タイヨー」,管,1124402A2061,58.0 ,1,-
640454021,セルシン注射液５ｍｇ,管,1124402A1030,62.0 ,0,-
641170026,ホリゾン注射液１０ｍｇ,管,1124402A2045,88.0 ,0,-
640454022,セルシン注射液１０ｍｇ,管,1124402A2053,88.0 ,0,-
621837101,ミダゾラム注射液１０ｍｇ「テバ」　２ｍＬ,管,1124401A1087,65.0 ,1,-
622103701,ジアゼパム注射液５ｍｇ「タイヨー」,管,1124402A1049,56.0 ,1,-
622308401,イーケプラ点滴静注５００ｍｇ　５ｍＬ,瓶,1139402A1025,"1,972.0 ",0,696 
620000188,アレビアチン注２５０ｍｇ　５％５ｍＬ,管,1132400A1033,125.0 ,0,-
620006355,ロピオン静注５０ｍｇ　５ｍＬ,管,1149407A1040,219.0 ,0,"4,605 "
622525501,アセリオ静注液１０００ｍｇバッグ　１，０００ｍｇ１００ｍＬ,袋,1141400A2020,323.0 ,0,"3,001 "
620003245,レペタン注０．２ｍｇ,管,1149403A1050,129.0 ,0,"1,053 "
622267401,アセリオ静注液１０００ｍｇ　１，０００ｍｇ１００ｍＬ,瓶,1141400A1024,323.0 ,0,444 
620005153,カシワドール静注　２０ｍＬ,管,1149500A1110,77.0 ,0,-
620004717,ノイロトロピン注射液３．６単位　３ｍＬ,管,1149601A2062,160.0 ,0,-
620004716,ノイロトロピン注射液１．２単位　１ｍＬ,管,1149601A1031,85.0 ,0,-
620000258,トラマール注１００　１００ｍｇ,管,1149400A1049,99.0 ,0,-
641140146,メチロン注２５％　２ｍＬ,管,1144400A3126,95.0 ,0,-
641140052,ソセゴン注射液３０ｍｇ,管,1149401A2023,120.0 ,0,-
621217201,ザルソロイチン静注１０ｍＬ,管,1149501A1130,59.0 ,1,-
620076111,スルピリン注射液２５０ｍｇ「日医工」　２５％１ｍＬ,管,1144400A2014,92.0 ,0,-
641140136,メチロン注２５％　１ｍＬ,管,1144400A2014,92.0 ,0,-
620001936,ネオビタカイン注シリンジ５ｍＬ,筒,1149503G1027,341.0 ,0,-
620003775,ネオビタカイン注２ｍＬ,管,1149502A1089,183.0 ,0,-
622149301,アポカイン皮下注３０ｍｇ　３ｍＬ,筒,1169400G1028,"7,766.0 ",0,"21,924 "
620008890,ドパストン静注５０ｍｇ　０．２５％２０ｍＬ,管,1164400A2041,258.0 ,0,"2,758 "
620008889,ドパストン静注２５ｍｇ　０．２５％１０ｍＬ,管,1164400A1045,144.0 ,0,"1,022 "
620005147,アキネトン注射液５ｍｇ　０．５％１ｍＬ,管,1162400A1059,58.0 ,0,-
620000242,セレネース注５ｍｇ　０．５％１ｍＬ,管,1179404A1070,89.0 ,0,"2,437 "
620004718,ノバミン筋注５ｍｇ　０．５％１ｍＬ,管,1172404A1037,58.0 ,0,"2,131 "
641170001,アタラックス－Ｐ注射液（２５ｍｇ／ｍｌ）　２．５％１ｍＬ,管,1179401A1026,56.0 ,0,"1,055 "
641170002,アタラックス－Ｐ注射液（５０ｍｇ／ｍｌ）　５％１ｍＬ,管,1179401A2022,58.0 ,0,-
620159102,ハロペリドール注５ｍｇ「ヨシトミ」　０．５％１ｍＬ,管,1179404A1097,56.0 ,1,-
641170056,コントミン筋注２５ｍｇ　０．５％５ｍＬ,管,1171400A2011,92.0 ,0,-
641170052,コントミン筋注１０ｍｇ　０．５％２ｍＬ,管,1171400A1015,92.0 ,0,-
620007173,アナフラニール点滴静注液２５ｍｇ,管,1174401A1038,223.0 ,0,-
622409901,エビリファイ持続性水懸筋注用４００ｍｇシリンジ,キット,1179410G2024,"45,155.0 ",0,-
622278501,ゼプリオン水懸筋注７５ｍｇシリンジ,キット,1179409G3028,"38,895.0 ",0,-
621974901,ラジカット点滴静注バッグ３０ｍｇ　１００ｍＬ,キット,1190401G1026,"4,353.0 ",0,"33,599 "
640451014,ラジカット注３０ｍｇ　２０ｍＬ,管,1190401A1023,"4,353.0 ",0,"2,286 "
622067401,エダラボン点滴静注３０ｍｇ「ＤＳＥＰ」　２０ｍＬ,管,1190401A1031,"2,437.0 ",1,-
622079601,エダラボン点滴静注液３０ｍｇバッグ「ＮＰ」　１００ｍＬ,キット,1190401G1018,"1,270.0 ",1,-
622044801,エダラボン点滴静注液３０ｍｇバッグ「明治」　１００ｍＬ,キット,1190401G1093,"1,522.0 ",1,-
622074701,エダラボン点滴静注液３０ｍｇ「Ｆ」　２０ｍＬ,瓶,1190401A2038,"1,499.0 ",1,-
622147101,エダラボン点滴静注バッグ３０ｍｇ「ファイザー」　１００ｍＬ,キット,1190401G1190,"2,251.0 ",1,-
620007263,キシロカイン注ポリアンプ１％　１０ｍＬ,管,1214400A8051,94.0 ,0,"1,960 "
641210105,静注用キシロカイン２％　５ｍＬ,管,1214401A5014,92.0 ,0,555 
620007264,キシロカイン注ポリアンプ２％　５ｍＬ,管,1214400A9058,76.0 ,0,-
640451002,アナペイン注７．５ｍｇ／ｍＬ　０．７５％１０ｍＬ,管,1214405A3028,504.0 ,0,-
641210023,リドカイン注射液　２％,ｍＬＶ,1214401A4018,13.6 ,0,-
640443006,マーカイン注脊麻用０．５％等比重　４ｍＬ,管,1214403A5021,381.0 ,0,-
621537302,リドカイン塩酸塩注射液２％「ファイザー」　５ｍＬ,管,1214400A9074,58.0 ,1,-
620007265,キシロカイン注ポリアンプ２％　１０ｍＬ,管,1214400H1055,133.0 ,0,-
640451001,アナペイン注２ｍｇ／ｍＬ　０．２％１００ｍＬ,袋,1214405A2021,"1,276.0 ",0,-
641210103,リドカイン注「ＮＭ」２％,ｍＬＶ,1214401A4018,13.6 ,0,-
640451005,アナペイン注１０ｍｇ／ｍＬ　１％２０ｍＬ,管,1214405A6027,925.0 ,0,-
620007262,キシロカイン注ポリアンプ１％　５ｍＬ,管,1214400A7055,58.0 ,0,-
620007260,キシロカイン注ポリアンプ０．５％　５ｍＬ,管,1214400A5052,58.0 ,0,-
641210024,リドカイン注射液　２％５ｍＬ,管,1214401A5014,92.0 ,0,-
621651601,リドカイン塩酸塩注２％「日新」　５ｍＬ,管,1214400A9066,58.0 ,1,-
620008403,硫酸Ｍｇ補正液１ｍＥｑ／ｍＬ　０．５モル２０ｍＬ,管,1244401A1018,93.0 ,0,"10,620 "
620008918,ブスコパン注２０ｍｇ　２％１ｍＬ,管,1242401A1315,58.0 ,0,"4,049 "
641240041,硫酸マグネシウム注射液　０．５モル２０ｍＬ,管,1244401A1018,93.0 ,0,-
620008920,ブチルスコポラミン臭化物注２０ｍｇ「日医工」　２％１ｍＬ,管,1242401A1331,56.0 ,1,-
621669601,ブチルスコポラミン臭化物注２０ｍｇシリンジ「ＮＰ」　１ｍＬ,筒,1242401G1032,141.0 ,1,-
620182002,ブチルスコポラミン臭化物注２０ｍｇ「トーワ」　２％１ｍＬ,管,1242401A1374,56.0 ,1,-
620005855,アトロピン硫酸塩注０．５ｍｇ「タナベ」　０．０５％１ｍＬ,管,1242405A1011,93.0 ,0,-
620007425,ハイスコ皮下注０．５ｍｇ　０．０５％１ｍＬ,管,1242400A1035,60.0 ,0,-
620004683,スコルパン注２０ｍｇ　２％１ｍＬ,管,1242401A1277,56.0 ,1,-
620003221,静注用マグネゾール２０ｍＬ,管,1244400A1030,342.0 ,0,-
620182301,ブチルスコポラミン臭化物注２０ｍｇ「ＮＰ」　２％１ｍＬ,管,1242401A1366,56.0 ,1,-
620006609,アトロピン硫酸塩注０．５ｍｇ「フソー」　０．０５％１ｍＬ,管,1242405A1011,93.0 ,0,-
622363401,レスピア静注・経口液６０ｍｇ　３ｍＬ,瓶,2115405A1021,810.0 ,0,971 
642110084,ドブトレックス注射液１００ｍｇ,管,2119404A1026,630.0 ,0,-
620005805,ネオフィリン注２５０ｍｇ　２．５％１０ｍＬ,管,2115400A1010,92.0 ,0,-
620004320,ジゴシン注０．２５ｍｇ　０．０２５％１ｍＬ,管,2113400A1016,92.0 ,0,-
620246404,ドパミン塩酸塩点滴６００ｍｇキットファイザー　０．３％２００ｍＬ,袋,2119402P2107,"1,259.0 ",1,-
620004301,アミノフィリン静注２５０ｍｇ「トーワ」　２．５％１０ｍＬ,管,2115400A1010,92.0 ,0,-
620244732,ドパミン塩酸塩点滴静注液１００ｍｇ「ファイザー」　５ｍＬ,管,2119402A1019,95.0 ,1,-
620003226,ドブポン注０．３％シリンジ　５０ｍＬ,筒,2119404G6039,678.0 ,1,-
622395801,ネオフィリン注ＰＬ２５０ｍｇ　２．５％１０ｍＬ,管,2115404A1043,90.0 ,0,-
620008828,ジプロフィリン注３００ｍｇ「エーザイ」　１５％２ｍＬ,管,2115401A1201,62.0 ,0,-
620009262,キョーフィリン静注２５０ｍｇ　２．５％１０ｍＬ,管,2115400A1010,92.0 ,0,-
620001937,ネオフィリン注点滴用バッグ２５０ｍｇ　２５０ｍＬ,袋,2115404G1020,212.0 ,0,-
620008805,エホチール注１０ｍｇ　１％１ｍＬ,管,2119401A1057,58.0 ,0,-
620005188,ドブトレックスキット点滴静注用２００ｍｇ　０．１％２００ｍＬ,袋,2119404G3056,"2,377.0 ",0,-
620002610,リドカイン静注用２％シリンジ「テルモ」　５ｍＬ,筒,2129409G1036,151.0 ,1,-
620005243,ワソラン静注５ｍｇ　０．２５％２ｍＬ,管,2129402A1040,250.0 ,0,-
640443003,サンリズム注射液５０　５０ｍｇ５ｍＬ,管,2129408A1020,613.0 ,0,-
620000339,ラシックス注２０ｍｇ,管,2139401A2137,61.0 ,0,"10,085 "
620271902,フロセミド注射液２０ｍｇ「日医工」,管,2139401A2196,57.0 ,1,"2,824 "
620272101,フロセミド注２０ｍｇ「テバ」,管,2139401A2200,57.0 ,1,"1,145 "
620004758,フロセミド注２０ｍｇ「トーワ」,管,2139401A2161,57.0 ,1,906 
620272102,フロセミド注２０ｍｇ「武田テバ」,管,2139401A2226,57.0 ,1,537 
620008863,ソルダクトン静注用１００ｍｇ,管,2133400D1082,323.0 ,0,-
620008864,ソルダクトン静注用２００ｍｇ,管,2133400D2097,533.0 ,0,-
622531501,フロセミド注２０ｍｇ「ＳＮ」,管,2139401A2218,57.0 ,1,-
620267805,カンレノ酸カリウム静注用２００ｍｇ「サワイ」,瓶,2133400D3034,213.0 ,1,-
642140023,ペルジピン注射液１０ｍｇ　１０ｍＬ,管,2149400A2023,383.0 ,0,-
620303501,ニカルジピン塩酸塩注射液１０ｍｇ「サワイ」　１０ｍＬ,管,2149400A2155,153.0 ,1,-
620303201,ニカルジピン塩酸塩注射液２ｍｇ「サワイ」　２ｍＬ,管,2149400A1132,92.0 ,1,-
620006199,イミグランキット皮下注３ｍｇ　０．５ｍＬ,筒,2160402G1026,"2,758.0 ",0,"90,540 "
640443001,イミグラン注３　３ｍｇ１ｍＬ,管,2160402A1023,"3,033.0 ",0,-
622488901,レパーサ皮下注１４０ｍｇペン　１ｍＬ,キット,2189401G2026,"23,962.0 ",0,"43,012 "
622508401,プラルエント皮下注７５ｍｇペン　１ｍＬ,キット,2189402G3027,"22,948.0 ",0,"22,066 "
622579101,レパーサ皮下注４２０ｍｇオートミニドーザー　３．５ｍＬ,キット,2189401G3022,"46,511.0 ",0,"6,641 "
622508501,プラルエント皮下注１５０ｍｇペン　１ｍＬ,キット,2189402G4023,"44,481.0 ",0,515 
622471801,レパーサ皮下注１４０ｍｇシリンジ　１ｍＬ,筒,2189401G1020,"24,136.0 ",0,-
622508601,プラルエント皮下注７５ｍｇシリンジ　１ｍＬ,筒,2189402G1024,"22,948.0 ",0,-
622508701,プラルエント皮下注１５０ｍｇシリンジ　１ｍＬ,筒,2189402G2020,"44,481.0 ",0,-
622262501,エポプロステノール静注用１．５ｍｇ「ＡＣＴ」,瓶,2190413F3055,"12,099.0 ",1,"201,665 "
640453085,静注用フローラン１．５ｍｇ,瓶,2190413F3020,"20,777.0 ",0,"139,278 "
640453083,静注用フローラン専用溶解液　５０ｍＬ,瓶,2190415A1020,"1,616.0 ",0,"105,360 "
622262301,エポプロステノール静注用０．５ｍｇ「ＡＣＴ」,瓶,2190413F2059,"6,419.0 ",1,"44,236 "
640453084,静注用フローラン０．５ｍｇ,瓶,2190413F2024,"10,297.0 ",0,"34,524 "
622349701,トレプロスト注射液２００ｍｇ　２０ｍＬ,瓶,2190416A4023,"803,546.0 ",0,"1,444 "
621976102,エポプロステノール静注用１．５ｍｇ「テバ」,瓶,2190413F3063,"12,099.0 ",1,"1,372 "
640453086,静注用フローラン１．５ｍｇ　（溶解液付）,瓶,2190413F4027,"23,724.0 ",0,745 
621976302,エポプロステノール静注用「テバ」専用溶解用液　５０ｍＬ,瓶,2190415A1054,702.0 ,1,686 
622349501,トレプロスト注射液５０ｍｇ　２０ｍＬ,瓶,2190416A2020,"325,469.0 ",0,665 
622349601,トレプロスト注射液１００ｍｇ　２０ｍＬ,瓶,2190416A3027,"511,854.0 ",0,642 
622349401,トレプロスト注射液２０ｍｇ　２０ｍＬ,瓶,2190416A1024,"178,508.0 ",0,-
