"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
661110023,マルワ亜酸化窒素,ｇ,1116700X1045,3.9 ,0,"661,138 "
661110030,笑気ガス（住友精化）,ｇ,1116700X1010,3.1 ,0,"607,103 "
620006769,液化亜酸化窒素（日産）,ｇ,1116700X1061,3.9 ,0,"342,438 "
661110006,亜酸化窒素,ｇ,1116700X1010,3.1 ,0,"243,318 "
660431001,アネスタ,ｇ,1116700X1010,3.1 ,0,"223,466 "
661110027,小池笑気,ｇ,1116700X1088,3.9 ,0,"215,200 "
620032201,セボフレン吸入麻酔液,ｍＬ,1119702G1062,49.2 ,0,"174,783 "
620001380,液化亜酸化窒素（日本エア・リキード）,ｇ,1116700X1053,3.9 ,0,"137,225 "
622086501,スープレン吸入麻酔液,ｍＬ,1119703G1024,42.9 ,0,"67,034 "
622526901,セボフルラン吸入麻酔液「ニッコー」,ｍＬ,1119702G1070,40.4 ,1,"63,076 "
620006715,セボフルラン吸入麻酔液「マイラン」,ｍＬ,1119702G1054,40.4 ,1,"59,804 "
620032001,フォーレン吸入麻酔液,ｍＬ,1119701G1084,63.0 ,0,-
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,65.8 ,0,"143,999 "
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,58.2 ,0,"112,624 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,77.1 ,0,"51,592 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,35.7 ,0,"16,936 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,46.1 ,0,"16,311 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,369.1 ,0,"13,611 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,55.8 ,0,"6,548 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,94.2 ,0,"4,127 "
661120008,ワコビタール坐剤３０　３０ｍｇ,個,1125700J3028,44.9 ,0,"3,102 "
661120006,ワコビタール坐剤１００　１００ｍｇ,個,1125700J5039,71.0 ,0,"1,679 "
661120007,ワコビタール坐剤１５　１５ｍｇ,個,1125700J1025,31.5 ,0,"1,338 "
661120003,ルピアール坐剤１００　１００ｍｇ,個,1125700J5020,65.1 ,0,-
661120005,ルピアール坐剤５０　５０ｍｇ,個,1125700J4024,52.1 ,0,-
661120004,ルピアール坐剤２５　２５ｍｇ,個,1125700J2021,38.0 ,0,-
661140081,ボルタレンサポ５０ｍｇ,個,1147700J3084,48.8 ,0,"3,035,215 "
661140080,ボルタレンサポ２５ｍｇ,個,1147700J2061,42.3 ,0,"2,375,047 "
620002621,アンヒバ坐剤小児用１００ｍｇ,個,1141700J2130,19.3 ,0,"993,453 "
620002622,アンヒバ坐剤小児用２００ｍｇ,個,1141700J3110,26.2 ,0,"900,136 "
621362323,ジクロフェナクＮａ坐剤５０ｍｇ「日新」,個,1147700J3270,19.9 ,1,"606,021 "
660454001,アルピニー坐剤１００　１００ｍｇ,個,1141700J2092,19.3 ,0,"581,831 "
621939701,ジクロフェナクナトリウム坐剤５０ｍｇ「ＪＧ」,個,1147700J3238,19.9 ,1,"411,948 "
661140091,アルピニー坐剤２００　２００ｍｇ,個,1141700J3021,25.8 ,0,"389,360 "
621362217,ジクロフェナクＮａ坐剤２５ｍｇ「日新」,個,1147700J2258,19.9 ,1,"357,301 "
621939601,ジクロフェナクナトリウム坐剤２５ｍｇ「ＪＧ」,個,1147700J2207,19.9 ,1,"282,987 "
661140201,アデフロニックズポ５０　５０ｍｇ,個,1147700J3033,19.9 ,1,"262,704 "
621362353,ジクロフェナクナトリウム坐剤５０ｍｇ「日医工」,個,1147700J3254,19.9 ,1,"253,063 "
661140181,カロナール坐剤２００　２００ｍｇ,個,1141700J3048,26.5 ,0,"191,608 "
661140193,アデフロニックズポ２５　２５ｍｇ,個,1147700J2029,19.9 ,1,"188,130 "
621362236,ジクロフェナクナトリウム坐剤２５ｍｇ「日医工」,個,1147700J2231,19.9 ,1,"186,171 "
621362359,ジクロフェナクナトリウム坐剤５０ｍｇ「ＣＨ」,個,1147700J3262,19.9 ,1,"178,676 "
661140180,カロナール坐剤１００　１００ｍｇ,個,1141700J2050,19.3 ,0,"164,544 "
622060902,アセトアミノフェン坐剤小児用２００ｍｇ「ＪＧ」,個,1141700J3153,19.9 ,1,"158,178 "
661140242,インテバン坐剤５０　５０ｍｇ,個,1145700J3012,19.3 ,0,"155,693 "
622060802,アセトアミノフェン坐剤小児用１００ｍｇ「ＪＧ」,個,1141700J2181,19.3 ,0,"150,621 "
622057601,ノルスパンテープ５ｍｇ,枚,1149704S1020,"1,567.6 ",0,"131,290 "
661140079,ボルタレンサポ１２．５ｍｇ,個,1147700J1057,37.0 ,0,"111,554 "
621362241,ジクロフェナクナトリウム坐剤２５ｍｇ「ＣＨ」,個,1147700J2223,19.9 ,1,"106,845 "
661140207,ボンフェナック坐剤５０　５０ｍｇ,個,1147700J3106,19.9 ,1,"104,858 "
620078654,インドメタシン坐剤５０ｍｇ「ＪＧ」,個,1145700J3012,19.3 ,0,"86,257 "
661140198,ボンフェナック坐剤２５　２５ｍｇ,個,1147700J2088,19.9 ,1,"78,173 "
620072501,アセトアミノフェン坐剤小児用２００ｍｇ「日新」,個,1141700J3161,19.9 ,1,"77,220 "
620072001,アセトアミノフェン坐剤小児用１００ｍｇ「日新」,個,1141700J2190,19.3 ,0,"72,858 "
621557001,アセトアミノフェン坐剤小児用２００ｍｇ「ＴＹＫ」,個,1141700J3137,19.9 ,1,"71,692 "
661140216,インテバン坐剤２５　２５ｍｇ,個,1145700J2016,19.3 ,0,"63,979 "
620002620,アンヒバ坐剤小児用５０ｍｇ,個,1141700J1045,19.3 ,0,"61,083 "
621556901,アセトアミノフェン坐剤小児用１００ｍｇ「ＴＹＫ」,個,1141700J2165,19.3 ,0,"56,769 "
661140092,アルピニー坐剤５０　５０ｍｇ,個,1141700J1029,19.3 ,0,"55,944 "
661140020,インドメタシン坐剤　５０ｍｇ,個,1145700J3012,19.3 ,0,"52,989 "
620078653,インドメタシン坐剤５０「ＮＰ」　５０ｍｇ,個,1145700J3012,19.3 ,0,"46,715 "
660453033,パラセタ坐剤２００　２００ｍｇ,個,1141700J3072,19.9 ,1,"46,476 "
621362225,ジクロフェナクＮａ坐剤２５ｍｇ「ツルハラ」,個,1147700J2240,19.9 ,1,"46,093 "
622057701,ノルスパンテープ１０ｍｇ,枚,1149704S2027,"2,415.2 ",0,"42,028 "
620078542,インドメタシン坐剤２５ｍｇ「ＪＧ」,個,1145700J2016,19.3 ,0,"41,062 "
620115402,ケトプロフェン坐剤７５ｍｇ「ＳＮ」,個,1149700J2120,23.1 ,1,"35,843 "
660453032,パラセタ坐剤１００　１００ｍｇ,個,1141700J2084,19.3 ,0,"34,995 "
620115303,ケトプロフェン坐剤７５ｍｇ「ＪＧ」,個,1149700J2104,23.1 ,1,"30,809 "
661140188,レペタン坐剤０．２ｍｇ,個,1149703J1020,158.7 ,0,"29,995 "
620115601,フェルデン坐剤２０ｍｇ,個,1149701J1145,64.3 ,0,"29,745 "
620115203,ケトプロフェン坐剤７５ｍｇ「日新」,個,1149700J2112,23.1 ,1,"27,845 "
621577201,ジクロフェナクＮａ坐剤５０ｍｇ「ツルハラ」,個,1147700J3289,19.9 ,1,"26,175 "
620078541,インドメタシン坐剤２５「ＮＰ」　２５ｍｇ,個,1145700J2016,19.3 ,0,"22,406 "
621362116,ジクロフェナクナトリウム坐剤１２．５ｍｇ「日医工」,個,1147700J1170,19.3 ,1,"21,810 "
620114703,ケトプロフェン坐剤５０ｍｇ「ＪＧ」,個,1149700J1108,19.9 ,1,"21,168 "
621362808,ピロキシカム坐剤２０ｍｇ「ＪＧ」,個,1149701J1161,20.0 ,1,"20,365 "
621939501,ジクロフェナクナトリウム坐剤１２．５ｍｇ「ＪＧ」,個,1147700J1146,19.3 ,1,"18,783 "
661140189,レペタン坐剤０．４ｍｇ,個,1149703J2027,206.6 ,0,"17,872 "
661140251,インドメタシン坐剤５０「イセイ」　５０ｍｇ,個,1145700J3012,19.3 ,0,"17,619 "
661140019,インドメタシン坐剤　２５ｍｇ,個,1145700J2016,19.3 ,0,"16,827 "
621391601,レクトス注腸軟膏５０ｍｇ,筒,1147700J5036,95.7 ,1,"15,976 "
661140190,アデフロニックズポ１２．５　１２．５ｍｇ,個,1147700J1022,19.3 ,1,"15,359 "
620005282,バキソ坐剤２０ｍｇ,個,1149701J1102,64.4 ,0,"13,571 "
621391501,レクトス注腸軟膏２５ｍｇ,筒,1147700J4030,94.2 ,1,"11,408 "
621362109,ジクロフェナクＮａ坐剤１２．５ｍｇ「日新」,個,1147700J1197,19.3 ,1,"11,237 "
