"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
622148801,ルネスタ錠１ｍｇ,錠,1129010F1028,48.8 ,0,"5,945,454 "
621920901,ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,錠,1124009F2076,9.9 ,1,"5,247,649 "
620006049,トリクロリールシロップ１０％,ｍＬ,1129004Q1031,10.8 ,0,"4,461,832 "
620049101,ロラゼパム錠０．５ｍｇ「サワイ」,錠,1124022F1083,5.0 ,1,"4,090,297 "
610444126,フルニトラゼパム錠１ｍｇ「アメル」,錠,1124008F1067,5.6 ,1,"3,349,449 "
610463174,フルニトラゼパム錠２ｍｇ「アメル」,錠,1124008F2047,5.8 ,1,"3,307,730 "
610453117,ベンザリン錠５　５ｍｇ,錠,1124003F2222,9.9 ,0,"2,861,188 "
611170470,ワイパックス錠０．５　０．５ｍｇ,錠,1124022F1067,5.8 ,0,"2,659,269 "
622148901,ルネスタ錠２ｍｇ,錠,1129010F2024,77.5 ,0,"2,505,606 "
620038802,ブロチゾラム錠０．２５ｍｇ「ヨシトミ」,錠,1124009F1398,9.9 ,1,"2,414,301 "
610463223,レンドルミンＤ錠０．２５ｍｇ,錠,1124009F2025,22.5 ,0,"2,022,996 "
611120087,サイレース錠１ｍｇ,錠,1124008F1024,12.6 ,0,"1,809,262 "
611170005,２ｍｇセルシン錠,錠,1124017F2135,5.9 ,0,"1,767,048 "
622137201,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「ＥＥ」,錠,1129009F3028,12.8 ,1,"1,750,138 "
610443047,マイスリー錠５ｍｇ,錠,1129009F1025,37.0 ,0,"1,721,438 "
611170508,ソラナックス０．４ｍｇ錠,錠,1124023F1037,7.9 ,0,"1,613,572 "
621671201,ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」,錠,1124009F2092,9.9 ,1,"1,560,134 "
611120063,フェノバール錠３０ｍｇ,錠,1125004F1023,6.9 ,0,"1,429,807 "
611120088,サイレース錠２ｍｇ,錠,1124008F2020,14.5 ,0,"1,418,985 "
611120055,ハルシオン０．２５ｍｇ錠,錠,1124007F2026,13.0 ,0,"1,387,906 "
620000465,フェノバール散１０％,ｇ,1125003B2031,7.8 ,0,"1,380,441 "
620049401,ロラゼパム錠１ｍｇ「サワイ」,錠,1124022F2110,5.6 ,1,"1,352,701 "
622168001,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,錠,1129009F3044,12.8 ,1,"1,224,383 "
620004625,レンドルミン錠０．２５ｍｇ,錠,1124009F1223,22.5 ,0,"1,181,223 "
