"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
611170508,ソラナックス０．４ｍｇ錠,錠,1124023F1037,7.9 ,0,"38,808,775 "
610443047,マイスリー錠５ｍｇ,錠,1129009F1025,37.0 ,0,"32,841,203 "
611120055,ハルシオン０．２５ｍｇ錠,錠,1124007F2026,13.0 ,0,"29,554,412 "
610443048,マイスリー錠１０ｍｇ,錠,1129009F2021,59.2 ,0,"25,930,691 "
620004625,レンドルミン錠０．２５ｍｇ,錠,1124009F1223,22.5 ,0,"25,688,209 "
610463223,レンドルミンＤ錠０．２５ｍｇ,錠,1124009F2025,22.5 ,0,"23,997,595 "
611170499,コンスタン０．４ｍｇ錠,錠,1124023F1029,8.0 ,0,"17,238,929 "
620049101,ロラゼパム錠０．５ｍｇ「サワイ」,錠,1124022F1083,5.0 ,1,"16,522,182 "
611170005,２ｍｇセルシン錠,錠,1124017F2135,5.9 ,0,"14,886,305 "
611170689,メイラックス錠１ｍｇ,錠,1124029F1026,16.8 ,0,"14,869,917 "
611170470,ワイパックス錠０．５　０．５ｍｇ,錠,1124022F1067,5.8 ,0,"14,651,532 "
622148801,ルネスタ錠１ｍｇ,錠,1129010F1028,48.8 ,0,"14,149,948 "
611170435,レキソタン錠２　２ｍｇ,錠,1124020F2030,5.8 ,0,"13,125,954 "
621920901,ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,錠,1124009F2076,9.9 ,1,"12,014,519 "
611170639,グランダキシン錠５０　５０ｍｇ,錠,1124026F1022,13.6 ,0,"11,815,712 "
611120087,サイレース錠１ｍｇ,錠,1124008F1024,12.6 ,0,"11,526,282 "
622148901,ルネスタ錠２ｍｇ,錠,1129010F2024,77.5 ,0,"10,582,239 "
620006836,アルプラゾラム錠０．４ｍｇ「トーワ」,錠,1124023F1100,5.6 ,1,"10,204,763 "
610444126,フルニトラゼパム錠１ｍｇ「アメル」,錠,1124008F1067,5.6 ,1,"9,967,183 "
620049901,アルプラゾラム錠０．４ｍｇ「サワイ」,錠,1124023F1118,5.6 ,1,"9,847,070 "
620038001,トリアゾラム錠０．２５ｍｇ「日医工」,錠,1124007F2239,5.8 ,1,"9,766,856 "
610453117,ベンザリン錠５　５ｍｇ,錠,1124003F2222,9.9 ,0,"9,672,876 "
620038802,ブロチゾラム錠０．２５ｍｇ「ヨシトミ」,錠,1124009F1398,9.9 ,1,"8,999,327 "
611120081,ユーロジン２ｍｇ錠,錠,1124001F2029,13.3 ,0,"7,954,257 "
620039001,ブロチゾラム錠０．２５ｍｇ「トーワ」,錠,1124009F1347,9.9 ,1,"7,493,551 "
610463174,フルニトラゼパム錠２ｍｇ「アメル」,錠,1124008F2047,5.8 ,1,"6,576,488 "
611120111,アモバン錠７．５　７．５ｍｇ,錠,1129007F1026,18.3 ,0,"6,560,017 "
622141901,ゾルピデム酒石酸塩錠５ｍｇ「トーワ」,錠,1129009F1289,12.8 ,1,"6,298,041 "
611170436,レキソタン錠５　５ｍｇ,錠,1124020F4032,12.1 ,0,"6,028,034 "
611120088,サイレース錠２ｍｇ,錠,1124008F2020,14.5 ,0,"5,938,502 "
620049801,アルプラゾラム錠０．４ｍｇ「アメル」,錠,1124023F1126,5.6 ,1,"5,684,771 "
611120097,ロヒプノール錠１　１ｍｇ,錠,1124008F1032,12.6 ,0,"5,618,585 "
611120118,エバミール錠１．０　１ｍｇ,錠,1124010F1021,18.8 ,0,"5,615,515 "
620039501,ブロチゾラム錠０．２５ｍｇ「サワイ」,錠,1124009F1312,9.9 ,1,"5,447,914 "
611170159,セパゾン錠１　１ｍｇ,錠,1124014F1038,5.6 ,0,"5,312,491 "
620005022,セディール錠１０ｍｇ,錠,1129008F2035,26.6 ,0,"5,218,977 "
620039402,ブロチゾラム錠０．２５ｍｇ「オーハラ」,錠,1124009F1304,9.9 ,1,"5,055,761 "
620003151,ジアゼパム錠２ｍｇ「アメル」,錠,1124017F2194,5.6 ,1,"4,990,085 "
620049401,ロラゼパム錠１ｍｇ「サワイ」,錠,1124022F2110,5.6 ,1,"4,806,950 "
611120063,フェノバール錠３０ｍｇ,錠,1125004F1023,6.9 ,0,"4,748,386 "
620039901,ブロチゾラム錠０．２５ｍｇ「日医工」,錠,1124009F1355,9.9 ,1,"4,734,040 "
620039601,ブロチゾラム錠０．２５ｍｇ「アメル」,錠,1124009F1339,9.9 ,1,"4,650,350 "
611120114,リスミー錠２ｍｇ,錠,1129006F2028,25.4 ,0,"4,197,084 "
620047101,セニラン錠２ｍｇ,錠,1124020F2048,5.6 ,1,"4,065,012 "
611170471,ワイパックス錠１．０　１ｍｇ,錠,1124022F2071,9.7 ,0,"3,982,796 "
620053801,ロフラゼプ酸エチル錠１ｍｇ「サワイ」,錠,1124029F1123,6.7 ,1,"3,935,087 "
611170181,セレナール錠１０　１０ｍｇ,錠,1124013F2064,5.7 ,0,"3,877,669 "
622276601,ブロチゾラムＯＤ錠０．２５ｍｇ「アメル」,錠,1124009F2084,9.9 ,1,"3,689,098 "
611170160,セパゾン錠２　２ｍｇ,錠,1124014F2034,5.7 ,0,"3,518,985 "
611170127,ジアゼパム錠２「トーワ」　２ｍｇ,錠,1124017F2054,5.6 ,1,"3,446,443 "
620059301,ゾピクロン錠７．５ｍｇ「サワイ」,錠,1129007F1123,7.3 ,1,"3,265,406 "
611170008,５ｍｇセルシン錠,錠,1124017F4049,9.2 ,0,"3,223,534 "
622142001,ゾルピデム酒石酸塩錠１０ｍｇ「トーワ」,錠,1129009F2285,21.0 ,1,"3,213,266 "
611120098,ロヒプノール錠２　２ｍｇ,錠,1124008F2039,14.5 ,0,"3,194,793 "
622168001,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,錠,1129009F3044,12.8 ,1,"2,970,301 "
611120080,ユーロジン１ｍｇ錠,錠,1124001F1022,8.4 ,0,"2,883,460 "
620037301,トリアゾラム錠０．２５ｍｇ「日新」,錠,1124007F2263,5.8 ,1,"2,762,076 "
611120117,ハルシオン０．１２５ｍｇ錠,錠,1124007F1020,8.8 ,0,"2,758,107 "
611170373,ホリゾン錠２ｍｇ,錠,1124017F2151,5.9 ,0,"2,713,352 "
620037802,トリアゾラム錠０．２５ｍｇ「テバ」,錠,1124007F2220,5.8 ,1,"2,678,753 "
611170434,レキソタン錠１　１ｍｇ,錠,1124020F1025,5.6 ,0,"2,644,128 "
620037601,トリアゾラム錠０．２５ｍｇ「ＴＣＫ」,錠,1124007F2204,5.8 ,1,"2,613,911 "
622156101,ゾルピデム酒石酸塩錠５ｍｇ「ＴＣＫ」,錠,1129009F1165,19.3 ,1,"2,604,599 "
620037205,トリアゾラム錠０．２５ｍｇ「ＣＨ」,錠,1124007F2247,5.8 ,1,"2,587,781 "
611170126,ジアゼパム錠２「サワイ」　２ｍｇ,錠,1124017F2046,5.6 ,1,"2,574,734 "
622279601,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「トーワ」,錠,1129009F3060,12.8 ,1,"2,530,194 "
620003588,ニトラゼパム錠５ｍｇ「トーワ」,錠,1124003F2249,5.4 ,1,"2,519,606 "
622174001,ゾルピデム酒石酸塩錠５ｍｇ「日医工」,錠,1129009F1297,12.8 ,1,"2,374,784 "
621671201,ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」,錠,1124009F2092,9.9 ,1,"2,330,120 "
