"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
622148801,ルネスタ錠１ｍｇ,錠,1129010F1028,49 ,0 ,"6,579,271 "
621920901,ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,錠,1124009F2076,10 ,1 ,"4,814,632 "
620006049,トリクロリールシロップ１０％,ｍＬ,1129004Q1031,11 ,0 ,"4,511,433 "
620049101,ロラゼパム錠０．５ｍｇ「サワイ」,錠,1124022F1083,5 ,1 ,"4,177,856 "
610444126,フルニトラゼパム錠１ｍｇ「アメル」,錠,1124008F1067,6 ,1 ,"3,304,770 "
610463174,フルニトラゼパム錠２ｍｇ「アメル」,錠,1124008F2047,6 ,1 ,"3,068,431 "
622148901,ルネスタ錠２ｍｇ,錠,1129010F2024,78 ,0 ,"2,632,277 "
610453117,ベンザリン錠５　５ｍｇ,錠,1124003F2222,10 ,0 ,"2,560,635 "
611170470,ワイパックス錠０．５　０．５ｍｇ,錠,1124022F1067,6 ,0 ,"2,294,398 "
620038802,ブロチゾラム錠０．２５ｍｇ「ヨシトミ」,錠,1124009F1398,10 ,1 ,"2,181,083 "
611120087,サイレース錠１ｍｇ,錠,1124008F1024,13 ,0 ,"2,131,050 "
611170005,２ｍｇセルシン錠,錠,1124017F2135,6 ,0 ,"1,678,436 "
622137201,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「ＥＥ」,錠,1129009F3028,13 ,1 ,"1,606,986 "
611120088,サイレース錠２ｍｇ,錠,1124008F2020,15 ,0 ,"1,557,552 "
610463223,レンドルミンＤ錠０．２５ｍｇ,錠,1124009F2025,23 ,0 ,"1,444,243 "
610443047,マイスリー錠５ｍｇ,錠,1129009F1025,37 ,0 ,"1,414,167 "
611120063,フェノバール錠３０ｍｇ,錠,1125004F1023,7 ,0 ,"1,386,503 "
620000465,フェノバール散１０％,ｇ,1125003B2031,8 ,0 ,"1,374,007 "
611170508,ソラナックス０．４ｍｇ錠,錠,1124023F1037,8 ,0 ,"1,371,237 "
621671201,ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」,錠,1124009F2092,10 ,1 ,"1,350,676 "
620049401,ロラゼパム錠１ｍｇ「サワイ」,錠,1124022F2110,6 ,1 ,"1,337,798 "
622168001,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,錠,1129009F3044,13 ,1 ,"1,211,195 "
611120055,ハルシオン０．２５ｍｇ錠,錠,1124007F2026,13 ,0 ,"1,123,657 "
622276601,ブロチゾラムＯＤ錠０．２５ｍｇ「アメル」,錠,1124009F2084,10 ,1 ,"1,105,146 "
611170435,レキソタン錠２　２ｍｇ,錠,1124020F2030,6 ,0 ,"1,027,390 "
611120081,ユーロジン２ｍｇ錠,錠,1124001F2029,13 ,0 ,"994,833 "
620059301,ゾピクロン錠７．５ｍｇ「サワイ」,錠,1129007F1123,7 ,1 ,"957,938 "
620049901,アルプラゾラム錠０．４ｍｇ「サワイ」,錠,1124023F1118,6 ,1 ,"932,728 "
622279601,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「トーワ」,錠,1129009F3060,13 ,1 ,"923,374 "
611120076,ベンザリン錠１０　１０ｍｇ,錠,1124003F3121,15 ,0 ,"914,896 "
611170689,メイラックス錠１ｍｇ,錠,1124029F1026,17 ,0 ,"906,882 "
620006836,アルプラゾラム錠０．４ｍｇ「トーワ」,錠,1124023F1100,6 ,1 ,"896,780 "
620004625,レンドルミン錠０．２５ｍｇ,錠,1124009F1223,23 ,0 ,"860,787 "
622141901,ゾルピデム酒石酸塩錠５ｍｇ「トーワ」,錠,1129009F1289,13 ,1 ,"831,938 "
620038001,トリアゾラム錠０．２５ｍｇ「日医工」,錠,1124007F2239,6 ,1 ,"823,641 "
620003151,ジアゼパム錠２ｍｇ「アメル」,錠,1124017F2194,6 ,1 ,"815,580 "
611170471,ワイパックス錠１．０　１ｍｇ,錠,1124022F2071,10 ,0 ,"792,841 "
620039901,ブロチゾラム錠０．２５ｍｇ「日医工」,錠,1124009F1355,10 ,1 ,"762,452 "
620006013,ゾピクロン錠７．５ｍｇ「トーワ」,錠,1129007F1107,7 ,1 ,"737,413 "
