"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620002194,ケタラール筋注用５００ｍｇ　１０ｍＬ,瓶,1119400A2038,"1,501.0 ",0 ,-
620003772,ドロレプタン注射液２５ｍｇ　２．５ｍｇ,ｍＬＶ,1119401A1036,112 ,0 ,-
621984701,ケタラール静注用５０ｍｇ　５ｍＬ,管,1119400A3026,287 ,0 ,-
620002195,ケタラール静注用２００ｍｇ　２０ｍＬ,瓶,1119400A1031,705 ,0 ,-
620003228,ドルミカム注射液１０ｍｇ　２ｍＬ,管,1124401A1052,116 ,0 ,"1,306 "
620004200,ミダゾラム注１０ｍｇ「サンド」　２ｍＬ,管,1124401A1060,65 ,1 ,-
620005164,サイレース静注２ｍｇ,管,1124400A1058,141 ,0 ,-
640454022,セルシン注射液１０ｍｇ,管,1124402A2053,88 ,0 ,-
640454021,セルシン注射液５ｍｇ,管,1124402A1030,62 ,0 ,-
622103701,ジアゼパム注射液５ｍｇ「タイヨー」,管,1124402A1049,56 ,1 ,-
620003795,フェノバール注射液１００ｍｇ　１０％１ｍＬ,管,1125402A1054,72 ,0 ,-
641170026,ホリゾン注射液１０ｍｇ,管,1124402A2045,88 ,0 ,-
621837101,ミダゾラム注射液１０ｍｇ「テバ」　２ｍＬ,管,1124401A1087,65 ,1 ,-
622308401,イーケプラ点滴静注５００ｍｇ　５ｍＬ,瓶,1139402A1025,"1,972 ",0 ,889 
620000188,アレビアチン注２５０ｍｇ　５％５ｍＬ,管,1132400A1033,125 ,0 ,-
622670501,ビムパット点滴静注２００ｍｇ　２０ｍＬ,瓶,1139404A1024,"4,252 ",0 ,-
622525501,アセリオ静注液１０００ｍｇバッグ　１，０００ｍｇ１００ｍＬ,袋,1141400A2020,323 ,0 ,"5,266 "
620006355,ロピオン静注５０ｍｇ　５ｍＬ,管,1149407A1040,219 ,0 ,"4,712 "
620003245,レペタン注０．２ｍｇ,管,1149403A1050,129 ,0 ,"2,437 "
620004717,ノイロトロピン注射液３．６単位　３ｍＬ,管,1149601A2062,160 ,0 ,-
620005153,カシワドール静注　２０ｍＬ,管,1149500A1110,77 ,0 ,-
620004716,ノイロトロピン注射液１．２単位　１ｍＬ,管,1149601A1031,85 ,0 ,-
620076209,スルピリン注射液５００ｍｇ「日医工」　２５％２ｍＬ,管,1144400A3010,92 ,0 ,-
641140051,ソセゴン注射液１５ｍｇ,管,1149401A1027,62 ,0 ,-
620109201,ペンタゾシン注３０ｍｇ「ＫＮ」,管,1149401A2074,98 ,1 ,-
620000258,トラマール注１００　１００ｍｇ,管,1149400A1049,99 ,0 ,-
641140052,ソセゴン注射液３０ｍｇ,管,1149401A2023,120 ,0 ,-
641140136,メチロン注２５％　１ｍＬ,管,1144400A2014,92 ,0 ,-
622149301,アポカイン皮下注３０ｍｇ　３ｍＬ,筒,1169400G1028,"7,766 ",0 ,"21,053 "
620008890,ドパストン静注５０ｍｇ　０．２５％２０ｍＬ,管,1164400A2041,258 ,0 ,"5,049 "
620008889,ドパストン静注２５ｍｇ　０．２５％１０ｍＬ,管,1164400A1045,144 ,0 ,482 
620005147,アキネトン注射液５ｍｇ　０．５％１ｍＬ,管,1162400A1059,58 ,0 ,-
620004718,ノバミン筋注５ｍｇ　０．５％１ｍＬ,管,1172404A1037,58 ,0 ,"4,234 "
620000242,セレネース注５ｍｇ　０．５％１ｍＬ,管,1179404A1070,89 ,0 ,"2,515 "
641170001,アタラックス－Ｐ注射液（２５ｍｇ／ｍｌ）　２．５％１ｍＬ,管,1179401A1026,56 ,0 ,496 
620159102,ハロペリドール注５ｍｇ「ヨシトミ」　０．５％１ｍＬ,管,1179404A1097,56 ,1 ,-
641170002,アタラックス－Ｐ注射液（５０ｍｇ／ｍｌ）　５％１ｍＬ,管,1179401A2022,58 ,0 ,-
620004746,ヒルナミン筋注２５ｍｇ　２．５％１ｍＬ,管,1172403A1059,56 ,0 ,-
620007173,アナフラニール点滴静注液２５ｍｇ,管,1174401A1038,223 ,0 ,-
641170052,コントミン筋注１０ｍｇ　０．５％２ｍＬ,管,1171400A1015,92 ,0 ,-
641170047,ハロマンス注５０ｍｇ　１ｍＬ,管,1179406A1037,"1,631 ",0 ,-
621905401,リスパダール　コンスタ筋注用５０ｍｇ　（懸濁用液付）,キット,1179407G3029,"38,780 ",0 ,-
622278501,ゼプリオン水懸筋注７５ｍｇシリンジ,キット,1179409G3028,"38,895 ",0 ,-
622409901,エビリファイ持続性水懸筋注用４００ｍｇシリンジ,キット,1179410G2024,"45,155 ",0 ,-
621974901,ラジカット点滴静注バッグ３０ｍｇ　１００ｍＬ,キット,1190401G1026,"4,353 ",0 ,"41,167 "
640451014,ラジカット注３０ｍｇ　２０ｍＬ,管,1190401A1023,"4,353 ",0 ,"2,468 "
622044801,エダラボン点滴静注液３０ｍｇバッグ「明治」　１００ｍＬ,キット,1190401G1093,"1,522 ",1 ,480 
622079601,エダラボン点滴静注液３０ｍｇバッグ「ＮＰ」　１００ｍＬ,キット,1190401G1018,"1,270 ",1 ,-
622074701,エダラボン点滴静注液３０ｍｇ「Ｆ」　２０ｍＬ,瓶,1190401A2038,"1,499 ",1 ,-
620007263,キシロカイン注ポリアンプ１％　１０ｍＬ,管,1214400A8051,94 ,0 ,"2,820 "
640443006,マーカイン注脊麻用０．５％等比重　４ｍＬ,管,1214403A5021,381 ,0 ,-
