"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620049101,ロラゼパム錠０．５ｍｇ「サワイ」,錠,1124022F1083,5 ,1 ,"116,951,159 "
611170508,ソラナックス０．４ｍｇ錠,錠,1124023F1037,8 ,0 ,"115,878,061 "
610443047,マイスリー錠５ｍｇ,錠,1129009F1025,37.0 ,0 ,"108,859,919 "
620049901,アルプラゾラム錠０．４ｍｇ「サワイ」,錠,1124023F1118,6 ,1 ,"102,359,319 "
622148801,ルネスタ錠１ｍｇ,錠,1129010F1028,49 ,0 ,"86,264,922 "
610444126,フルニトラゼパム錠１ｍｇ「アメル」,錠,1124008F1067,6 ,1 ,"82,087,557 "
622148901,ルネスタ錠２ｍｇ,錠,1129010F2024,78 ,0 ,"72,107,315 "
621920901,ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,錠,1124009F2076,10 ,1 ,"69,739,741 "
611120055,ハルシオン０．２５ｍｇ錠,錠,1124007F2026,13 ,0 ,"65,357,929 "
610443048,マイスリー錠１０ｍｇ,錠,1129009F2021,59 ,0 ,"64,205,356 "
610463223,レンドルミンＤ錠０．２５ｍｇ,錠,1124009F2025,23 ,0 ,"60,782,475 "
620004625,レンドルミン錠０．２５ｍｇ,錠,1124009F1223,23 ,0 ,"56,353,652 "
620038802,ブロチゾラム錠０．２５ｍｇ「ヨシトミ」,錠,1124009F1398,10 ,1 ,"55,056,380 "
611170470,ワイパックス錠０．５　０．５ｍｇ,錠,1124022F1067,6 ,0 ,"53,807,461 "
620006836,アルプラゾラム錠０．４ｍｇ「トーワ」,錠,1124023F1100,6 ,1 ,"51,854,119 "
610463174,フルニトラゼパム錠２ｍｇ「アメル」,錠,1124008F2047,6 ,1 ,"48,537,801 "
620053801,ロフラゼプ酸エチル錠１ｍｇ「サワイ」,錠,1124029F1123,7 ,1 ,"44,597,887 "
620047101,セニラン錠２ｍｇ,錠,1124020F2048,6 ,1 ,"44,468,663 "
611170689,メイラックス錠１ｍｇ,錠,1124029F1026,17 ,0 ,"41,562,472 "
621671201,ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」,錠,1124009F2092,10 ,1 ,"40,425,858 "
611170435,レキソタン錠２　２ｍｇ,錠,1124020F2030,6 ,0 ,"39,891,849 "
620038001,トリアゾラム錠０．２５ｍｇ「日医工」,錠,1124007F2239,6 ,1 ,"39,716,954 "
611170005,２ｍｇセルシン錠,錠,1124017F2135,6 ,0 ,"38,811,905 "
611120087,サイレース錠１ｍｇ,錠,1124008F1024,13 ,0 ,"37,475,233 "
611170499,コンスタン０．４ｍｇ錠,錠,1124023F1029,8 ,0 ,"36,771,044 "
611120063,フェノバール錠３０ｍｇ,錠,1125004F1023,7 ,0 ,"30,774,359 "
620049801,アルプラゾラム錠０．４ｍｇ「アメル」,錠,1124023F1126,6 ,1 ,"30,011,060 "
620039501,ブロチゾラム錠０．２５ｍｇ「サワイ」,錠,1124009F1312,10 ,1 ,"29,412,503 "
611170639,グランダキシン錠５０　５０ｍｇ,錠,1124026F1022,14 ,0 ,"27,758,532 "
611120118,エバミール錠１．０　１ｍｇ,錠,1124010F1021,19 ,0 ,"26,503,454 "
611170159,セパゾン錠１　１ｍｇ,錠,1124014F1038,6 ,0 ,"25,450,779 "
610453117,ベンザリン錠５　５ｍｇ,錠,1124003F2222,10 ,0 ,"23,683,672 "
620003151,ジアゼパム錠２ｍｇ「アメル」,錠,1124017F2194,6 ,1 ,"23,529,319 "
622167801,ゾルピデム酒石酸塩錠５ｍｇ「サワイ」,錠,1129009F1246,13 ,1 ,"23,345,755 "
611170434,レキソタン錠１　１ｍｇ,錠,1124020F1025,6 ,0 ,"22,755,542 "
620049401,ロラゼパム錠１ｍｇ「サワイ」,錠,1124022F2110,6 ,1 ,"22,480,487 "
611120088,サイレース錠２ｍｇ,錠,1124008F2020,15 ,0 ,"22,046,764 "
620047401,セニラン錠５ｍｇ,錠,1124020F4040,7 ,1 ,"21,883,977 "
620059301,ゾピクロン錠７．５ｍｇ「サワイ」,錠,1129007F1123,7 ,1 ,"20,524,904 "
622134101,ゾルピデム酒石酸塩錠５ｍｇ「明治」,錠,1129009F1335,13 ,1 ,"19,486,415 "
