"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
622086501,スープレン吸入麻酔液,ｍＬ,1119703G1024,43 ,0 ,"71,625,867 "
622526901,セボフルラン吸入麻酔液「ニッコー」,ｍＬ,1119702G1070,40 ,1 ,"26,377,146 "
620006715,セボフルラン吸入麻酔液「マイラン」,ｍＬ,1119702G1054,40 ,1 ,"24,857,051 "
661110030,笑気ガス（住友精化）,ｇ,1116700X1010,3 ,0 ,"22,893,446 "
661110023,マルワ亜酸化窒素,ｇ,1116700X1045,4 ,0 ,"17,411,562 "
661110006,亜酸化窒素,ｇ,1116700X1010,3 ,0 ,"13,978,397 "
661110027,小池笑気,ｇ,1116700X1088,4 ,0 ,"12,183,662 "
620032201,セボフレン吸入麻酔液,ｍＬ,1119702G1062,49 ,0 ,"11,936,969 "
620006769,液化亜酸化窒素（日産）,ｇ,1116700X1061,4 ,0 ,"11,399,642 "
620001380,液化亜酸化窒素（日本エア・リキード）,ｇ,1116700X1053,3.9 ,0 ,"6,228,919 "
660431001,アネスタ,ｇ,1116700X1010,3 ,0 ,"4,763,436 "
620032001,フォーレン吸入麻酔液,ｍＬ,1119701G1084,63 ,0 ,"141,466 "
621389402,イソフルラン吸入麻酔液「ファイザー」,ｍＬ,1119701G1092,25 ,1 ,"123,004 "
661110004,ハロタン,ｍＬ,1112700X1011,53 ,0 ,"5,127 "
661110007,麻酔用エーテル,ｍＬ,1114700X1016,9 ,0 ,-
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,66 ,0 ,"96,614 "
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,58 ,0 ,"93,443 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,77 ,0 ,"92,461 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,46 ,0 ,"41,639 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,36 ,0 ,"36,847 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,56 ,0 ,"34,012 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,94 ,0 ,"28,589 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,369 ,0 ,"24,061 "
661120006,ワコビタール坐剤１００　１００ｍｇ,個,1125700J5039,71 ,0 ,"18,965 "
