"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
661110025,笑気ガス〈ショウワ〉,1116700X1100,4.3 ,0,"59,315,030 "
620032201,セボフレン吸入麻酔液,1119702G1062,58.3 ,0,"58,813,732 "
660450003,笑気ガス,1116700X1010,3.9 ,0,"57,095,840 "
622086501,スープレン吸入麻酔液,1119703G1024,44.9 ,0,"32,420,729 "
620006715,セボフルラン吸入麻酔液「マイラン」,1119702G1054,46.8 ,1,"24,517,168 "
661110030,笑気ガス（住友精化）,1116700X1010,3.9 ,0,"9,239,968 "
661110006,亜酸化窒素,1116700X1010,3.9 ,0,"8,562,369 "
661110027,小池笑気,1116700X1088,4.3 ,0,"6,747,574 "
660431001,アネスタ,1116700X1126,4.3 ,0,"5,990,804 "
620006769,液化亜酸化窒素（日産）,1116700X1061,4.3 ,0,"4,969,949 "
620001380,液化亜酸化窒素（日本エア・リキード）,1116700X1053,4.3 ,0,"2,188,359 "
661110023,マルワ亜酸化窒素,1116700X1045,4.3 ,0,"1,691,448 "
620032001,フォーレン吸入麻酔液,1119701G1084,68.9 ,0,"705,463 "
621389401,エスカイン吸入麻酔液,1119701G1076,27.0 ,1,"117,404 "
620003041,セボネス,1119702G1038,46.8 ,1,"106,819 "
661110021,フローセン,1112700X1011,54.4 ,0,"22,847 "
661110004,ハロタン,1112700X1011,54.4 ,0,"1,009 "
661110007,麻酔用エーテル,1114700X1016,9.4 ,0,-
661120011,ダイアップ坐剤６　６ｍｇ,1124701J2029,70.4 ,0,"106,173 "
661120010,ダイアップ坐剤４　４ｍｇ,1124701J1022,61.9 ,0,"104,308 "
661120012,ダイアップ坐剤１０　１０ｍｇ,1124701J3025,82.5 ,0,"91,016 "
661120009,ワコビタール坐剤５０　５０ｍｇ,1125700J4032,59.1 ,0,"57,029 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,1123700J2027,49.5 ,0,"54,821 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,1123700J1020,38.6 ,0,"49,578 "
620055901,セニラン坐剤３ｍｇ,1124700J1036,104.0 ,0,"32,919 "
661120008,ワコビタール坐剤３０　３０ｍｇ,1125700J3028,47.2 ,0,"32,092 "
661120006,ワコビタール坐剤１００　１００ｍｇ,1125700J5039,73.6 ,0,"26,648 "
661120005,ルピアール坐剤５０　５０ｍｇ,1125700J4024,55.1 ,0,"20,707 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,1123700X1023,259.8 ,0,"19,830 "
661120007,ワコビタール坐剤１５　１５ｍｇ,1125700J1025,34.0 ,0,"18,523 "
661120003,ルピアール坐剤１００　１００ｍｇ,1125700J5020,69.4 ,0,"8,389 "
661120004,ルピアール坐剤２５　２５ｍｇ,1125700J2021,40.0 ,0,"4,793 "
