"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
622086501,スープレン吸入麻酔液,ｍＬ,1119703G1024,44.9 ,0,"54,117,457 "
661110025,笑気ガス〈ショウワ〉,ｇ,1116700X1100,3.9 ,0,"47,538,442 "
620006715,セボフルラン吸入麻酔液「マイラン」,ｍＬ,1119702G1054,44.4 ,1,"46,034,788 "
620032201,セボフレン吸入麻酔液,ｍＬ,1119702G1062,52.2 ,0,"23,606,321 "
661110006,亜酸化窒素,ｇ,1116700X1010,3.5 ,0,"17,058,722 "
661110030,笑気ガス（住友精化）,ｇ,1116700X1010,3.5 ,0,"16,774,488 "
661110023,マルワ亜酸化窒素,ｇ,1116700X1045,3.9 ,0,"9,838,242 "
620006769,液化亜酸化窒素（日産）,ｇ,1116700X1061,3.9 ,0,"8,005,329 "
661110027,小池笑気,ｇ,1116700X1088,3.9 ,0,"7,894,010 "
660431001,アネスタ,ｇ,1116700X1126,3.9 ,0,"5,359,848 "
620001380,液化亜酸化窒素（日本エア・リキード）,ｇ,1116700X1053,3.9 ,0,"3,503,670 "
622526901,セボフルラン吸入麻酔液「ニッコー」,ｍＬ,1119702G1070,44.4 ,1,"1,232,886 "
620032001,フォーレン吸入麻酔液,ｍＬ,1119701G1084,67.0 ,0,"409,258 "
621389402,イソフルラン吸入麻酔液「ファイザー」,ｍＬ,1119701G1092,25.6 ,1,"142,778 "
661110021,フローセン,ｍＬ,1112700X1011,52.8 ,0,"4,727 "
661110004,ハロタン,ｍＬ,1112700X1011,52.8 ,0,"4,455 "
661110007,麻酔用エーテル,ｍＬ,1114700X1016,9.4 ,0,-
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,59.9 ,0,"107,135 "
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,68.2 ,0,"98,449 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,80.1 ,0,"95,854 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,57.7 ,0,"47,991 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,47.8 ,0,"45,847 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,37.1 ,0,"39,173 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,99.0 ,0,"26,706 "
661120006,ワコビタール坐剤１００　１００ｍｇ,個,1125700J5039,72.0 ,0,"25,034 "
661120008,ワコビタール坐剤３０　３０ｍｇ,個,1125700J3028,46.2 ,0,"23,123 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,247.8 ,0,"20,754 "
661120007,ワコビタール坐剤１５　１５ｍｇ,個,1125700J1025,32.7 ,0,"14,974 "
661120005,ルピアール坐剤５０　５０ｍｇ,個,1125700J4024,53.7 ,0,"12,627 "
661120004,ルピアール坐剤２５　２５ｍｇ,個,1125700J2021,38.9 ,0,"6,586 "
661120003,ルピアール坐剤１００　１００ｍｇ,個,1125700J5020,67.3 ,0,"5,320 "
661140080,ボルタレンサポ２５ｍｇ,個,1147700J2061,46.8 ,0,"1,613,895 "
661140081,ボルタレンサポ５０ｍｇ,個,1147700J3084,57.4 ,0,"1,185,132 "
620002622,アンヒバ坐剤小児用２００ｍｇ,個,1141700J3110,28.0 ,0,"878,925 "
621939601,ジクロフェナクナトリウム坐剤２５ｍｇ「ＪＧ」,個,1147700J2207,19.9 ,1,"512,807 "
621362236,ジクロフェナクナトリウム坐剤２５ｍｇ「日医工」,個,1147700J2231,19.9 ,1,"381,633 "
621939701,ジクロフェナクナトリウム坐剤５０ｍｇ「ＪＧ」,個,1147700J3238,19.9 ,1,"325,594 "
620002621,アンヒバ坐剤小児用１００ｍｇ,個,1141700J2130,19.3 ,0,"304,696 "
622060902,アセトアミノフェン坐剤小児用２００ｍｇ「ＪＧ」,個,1141700J3153,19.9 ,1,"280,076 "
661140091,アルピニー坐剤２００　２００ｍｇ,個,1141700J3021,27.8 ,0,"257,364 "
661140198,ボンフェナック坐剤２５　２５ｍｇ,個,1147700J2088,19.9 ,1,"237,218 "
661140193,アデフロニックズポ２５　２５ｍｇ,個,1147700J2029,19.9 ,1,"236,609 "
621362217,ジクロフェナクＮａ坐剤２５ｍｇ「日新」,個,1147700J2258,19.9 ,1,"233,388 "
621362353,ジクロフェナクナトリウム坐剤５０ｍｇ「日医工」,個,1147700J3254,19.9 ,1,"221,393 "
621362241,ジクロフェナクナトリウム坐剤２５ｍｇ「ＣＨ」,個,1147700J2223,19.9 ,1,"199,527 "
661140079,ボルタレンサポ１２．５ｍｇ,個,1147700J1057,40.6 ,0,"196,610 "
621362323,ジクロフェナクＮａ坐剤５０ｍｇ「日新」,個,1147700J3270,19.9 ,1,"189,479 "
661140201,アデフロニックズポ５０　５０ｍｇ,個,1147700J3033,19.9 ,1,"179,887 "
621557001,アセトアミノフェン坐剤小児用２００ｍｇ「ＴＹＫ」,個,1141700J3137,19.9 ,1,"135,733 "
661140181,カロナール坐剤２００　２００ｍｇ,個,1141700J3048,28.2 ,0,"134,208 "
621362359,ジクロフェナクナトリウム坐剤５０ｍｇ「ＣＨ」,個,1147700J3262,19.9 ,1,"130,945 "
661140207,ボンフェナック坐剤５０　５０ｍｇ,個,1147700J3106,19.9 ,1,"128,964 "
660454001,アルピニー坐剤１００　１００ｍｇ,個,1141700J2092,19.3 ,0,"104,818 "
661140216,インテバン坐剤２５　２５ｍｇ,個,1145700J2016,19.3 ,0,"84,066 "
661140188,レペタン坐剤０．２ｍｇ,個,1149703J1020,165.2 ,0,"83,338 "
622057601,ノルスパンテープ５ｍｇ,枚,1149704S1020,"1,572.8 ",0,"64,077 "
661140242,インテバン坐剤５０　５０ｍｇ,個,1145700J3012,19.3 ,0,"51,868 "
620072501,アセトアミノフェン坐剤小児用２００ｍｇ「日新」,個,1141700J3161,19.9 ,1,"49,976 "
622060802,アセトアミノフェン坐剤小児用１００ｍｇ「ＪＧ」,個,1141700J2181,19.3 ,0,"49,921 "
621939501,ジクロフェナクナトリウム坐剤１２．５ｍｇ「ＪＧ」,個,1147700J1146,19.3 ,1,"47,250 "
661140190,アデフロニックズポ１２．５　１２．５ｍｇ,個,1147700J1022,19.3 ,1,"29,652 "
660453033,パラセタ坐剤２００　２００ｍｇ,個,1141700J3072,19.9 ,1,"28,566 "
621362116,ジクロフェナクナトリウム坐剤１２．５ｍｇ「日医工」,個,1147700J1170,19.3 ,1,"28,550 "
661140274,ボンフェナック坐剤１２．５　１２．５ｍｇ,個,1147700J1090,19.3 ,1,"26,417 "
661140189,レペタン坐剤０．４ｍｇ,個,1149703J2027,215.9 ,0,"22,779 "
621556901,アセトアミノフェン坐剤小児用１００ｍｇ「ＴＹＫ」,個,1141700J2165,19.3 ,0,"20,672 "
661140180,カロナール坐剤１００　１００ｍｇ,個,1141700J2050,19.3 ,0,"19,805 "
620115402,ケトプロフェン坐剤７５ｍｇ「ＳＮ」,個,1149700J2120,24.0 ,1,"18,698 "
621362118,ジクロフェナクナトリウム坐剤１２．５ｍｇ「ＣＨ」,個,1147700J1162,19.3 ,1,"17,045 "
621362109,ジクロフェナクＮａ坐剤１２．５ｍｇ「日新」,個,1147700J1197,19.3 ,1,"16,226 "
620114703,ケトプロフェン坐剤５０ｍｇ「ＪＧ」,個,1149700J1108,19.9 ,1,"15,959 "
622440201,カロナール坐剤４００　４００ｍｇ,個,1141700J4028,44.0 ,0,"15,347 "
622057701,ノルスパンテープ１０ｍｇ,枚,1149704S2027,"2,423.7 ",0,"14,258 "
661140020,インドメタシン坐剤　５０ｍｇ,個,1145700J3012,19.3 ,0,"13,643 "
620078542,インドメタシン坐剤２５ｍｇ「ＪＧ」,個,1145700J2016,19.3 ,0,"12,972 "
620115303,ケトプロフェン坐剤７５ｍｇ「ＪＧ」,個,1149700J2104,24.0 ,1,"11,611 "
620115203,ケトプロフェン坐剤７５ｍｇ「日新」,個,1149700J2112,24.0 ,1,"10,766 "
620001383,インドメタシン坐剤シオエ５０　５０ｍｇ,個,1145700J3012,19.3 ,0,"9,151 "
661140019,インドメタシン坐剤　２５ｍｇ,個,1145700J2016,19.3 ,0,"8,075 "
620078654,インドメタシン坐剤５０ｍｇ「ＪＧ」,個,1145700J3012,19.3 ,0,"7,575 "
660453032,パラセタ坐剤１００　１００ｍｇ,個,1141700J2084,19.3 ,0,"7,529 "
660406096,ベギータ坐剤２５　２５ｍｇ,個,1147700J2169,19.9 ,1,"7,223 "
620001382,インドメタシン坐剤シオエ２５　２５ｍｇ,個,1145700J2016,19.3 ,0,"7,085 "
620005282,バキソ坐剤２０ｍｇ,個,1149701J1102,133.7 ,0,"6,642 "
661140092,アルピニー坐剤５０　５０ｍｇ,個,1141700J1029,19.3 ,0,"6,554 "
620078541,インドメタシン坐剤２５「ＮＰ」　２５ｍｇ,個,1145700J2016,19.3 ,0,"6,214 "
620114603,ケトプロフェン坐剤５０ｍｇ「日新」,個,1149700J1116,19.9 ,1,"5,877 "
620078653,インドメタシン坐剤５０「ＮＰ」　５０ｍｇ,個,1145700J3012,19.3 ,0,"5,696 "
622054402,アセトアミノフェン坐剤小児用５０ｍｇ「ＪＧ」,個,1141700J1118,19.3 ,0,"5,645 "
620072001,アセトアミノフェン坐剤小児用１００ｍｇ「日新」,個,1141700J2190,19.3 ,0,"5,451 "
620002620,アンヒバ坐剤小児用５０ｍｇ,個,1141700J1045,19.3 ,0,"5,430 "
620115601,フェルデン坐剤２０ｍｇ,個,1149701J1145,133.6 ,0,"5,004 "
621391601,レクトス注腸軟膏５０ｍｇ,筒,1147700J5036,101.4 ,1,"4,764 "
621577201,ジクロフェナクＮａ坐剤５０ｍｇ「ツルハラ」,個,1147700J3289,19.9 ,1,"4,699 "
621362225,ジクロフェナクＮａ坐剤２５ｍｇ「ツルハラ」,個,1147700J2240,19.9 ,1,"4,694 "
621391501,レクトス注腸軟膏２５ｍｇ,筒,1147700J4030,97.1 ,1,"4,516 "
661140225,インドメタシン坐剤２５「イセイ」　２５ｍｇ,個,1145700J2016,19.3 ,0,"3,828 "
620078406,インドメタシン坐剤１２．５ｍｇ「ＪＧ」,個,1145700J1010,19.3 ,0,"2,509 "
661140251,インドメタシン坐剤５０「イセイ」　５０ｍｇ,個,1145700J3012,19.3 ,0,"2,458 "
622057801,ノルスパンテープ２０ｍｇ,枚,1149704S3023,"3,735.1 ",0,"1,730 "
660406097,ベギータ坐剤５０　５０ｍｇ,個,1147700J3181,19.9 ,1,"1,371 "
620078525,ミカメタン坐剤２５ｍｇ,個,1145700J2016,19.3 ,0,-
621362808,ピロキシカム坐剤２０ｍｇ「ＪＧ」,個,1149701J1013,21.5 ,1,-
620078630,ミカメタン坐剤５０ｍｇ,個,1145700J3012,19.3 ,0,-
661140022,インドメタシン坐剤　１２．５ｍｇ,個,1145700J1010,19.3 ,0,-
621362115,ジクロフェナクＮａ坐剤１２．５ｍｇ「ツルハラ」,個,1147700J1189,19.3 ,1,-
621968301,カロナール坐剤小児用５０　５０ｍｇ,個,1141700J1088,19.3 ,0,-
661140255,インメシン坐剤５０　５０ｍｇ,個,1145700J3012,19.3 ,0,-
660406095,ベギータ坐剤１２．５　１２．５ｍｇ,個,1147700J1111,19.3 ,1,-
661140228,インメシン坐剤２５　２５ｍｇ,個,1145700J2016,19.3 ,0,-
621953701,アセトアミノフェン坐剤小児用５０ｍｇ「ＴＹＫ」,個,1141700J1053,19.3 ,0,-
621938202,アセトアミノフェン坐剤小児用５０ｍｇ「日新」,個,1141700J1126,19.3 ,0,-
620003463,ピロキシカム２０ｍｇ坐剤,個,1149701J1013,21.5 ,1,-
622163701,ニュープロパッチ９ｍｇ,枚,1169700S3028,660.1 ,0,"520,233 "
622163601,ニュープロパッチ４．５ｍｇ,枚,1169700S2021,428.4 ,0,"500,141 "
622163801,ニュープロパッチ１３．５ｍｇ,枚,1169700S4024,850.1 ,0,"359,870 "
622163501,ニュープロパッチ２．２５ｍｇ,枚,1169700S1025,278.0 ,0,"100,983 "
622478301,ニュープロパッチ１８ｍｇ,枚,1169700S5020,"1,017.2 ",0,"90,683 "
622084901,リバスタッチパッチ９ｍｇ,枚,1190700S2033,390.5 ,0,"370,925 "
622085101,リバスタッチパッチ１８ｍｇ,枚,1190700S4036,439.7 ,0,"363,827 "
622084801,リバスタッチパッチ４．５ｍｇ,枚,1190700S1037,346.8 ,0,"362,205 "
622082401,イクセロンパッチ１８ｍｇ,枚,1190700S4028,439.7 ,0,"305,277 "
622081701,イクセロンパッチ９ｍｇ,枚,1190700S2025,390.5 ,0,"288,843 "
622081601,イクセロンパッチ４．５ｍｇ,枚,1190700S1029,346.8 ,0,"242,574 "
622085001,リバスタッチパッチ１３．５ｍｇ,枚,1190700S3030,418.6 ,0,"88,161 "
622082301,イクセロンパッチ１３．５ｍｇ,枚,1190700S3021,418.6 ,0,"81,138 "
620003852,キシロカインゼリー２％,ｍＬ,1214700P1054,7.6 ,0,"36,388,454 "
620007571,アネトカインゼリー２％,ｍＬ,1214700P1062,4.9 ,1,"11,216,709 "
661210006,キシロカイン液「４％」,ｍＬ,1214700Q1033,13.3 ,0,"4,200,921 "
620006542,ユーパッチテープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1043,33.8 ,1,"1,872,452 "
620007779,ペンレステープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1051,45.4 ,0,"1,618,851 "
620003854,キシロカインポンプスプレー８％,ｇ,1214701R1050,22.8 ,1,"1,487,102 "
622133301,リドカインテープ１８ｍｇ「ニプロ」　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1078,33.8 ,1,"598,555 "
620003853,キシロカイン点眼液４％,ｍＬ,1214700Q1041,16.2 ,0,"332,550 "
622125101,リドカインテープ１８ｍｇ「ＮＰ」　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1060,33.8 ,1,"190,012 "
