"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,68.2 ,0,"688,486 "
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,59.9 ,0,"577,157 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,80.1 ,0,"505,821 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,99.0 ,0,"72,382 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,47.8 ,0,"56,920 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,57.7 ,0,"37,330 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,37.1 ,0,"32,884 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,247.8 ,0,"28,935 "
661120006,ワコビタール坐剤１００　１００ｍｇ,個,1125700J5039,72.0 ,0,"28,217 "
661120008,ワコビタール坐剤３０　３０ｍｇ,個,1125700J3028,46.2 ,0,"22,446 "
661120005,ルピアール坐剤５０　５０ｍｇ,個,1125700J4024,53.7 ,0,"7,332 "
661120003,ルピアール坐剤１００　１００ｍｇ,個,1125700J5020,67.3 ,0,"5,578 "
661120007,ワコビタール坐剤１５　１５ｍｇ,個,1125700J1025,32.7 ,0,"5,484 "
661120004,ルピアール坐剤２５　２５ｍｇ,個,1125700J2021,38.9 ,0,"4,130 "
661140080,ボルタレンサポ２５ｍｇ,個,1147700J2061,46.8 ,0,"9,834,048 "
661140081,ボルタレンサポ５０ｍｇ,個,1147700J3084,57.4 ,0,"9,749,105 "
620002621,アンヒバ坐剤小児用１００ｍｇ,個,1141700J2130,19.3 ,0,"8,738,093 "
620002622,アンヒバ坐剤小児用２００ｍｇ,個,1141700J3110,28.0 ,0,"4,768,010 "
660454001,アルピニー坐剤１００　１００ｍｇ,個,1141700J2092,19.3 ,0,"3,267,236 "
661140091,アルピニー坐剤２００　２００ｍｇ,個,1141700J3021,27.8 ,0,"1,453,269 "
661140201,アデフロニックズポ５０　５０ｍｇ,個,1147700J3033,19.9 ,1,"1,405,209 "
621362323,ジクロフェナクＮａ坐剤５０ｍｇ「日新」,個,1147700J3270,19.9 ,1,"1,213,375 "
661140193,アデフロニックズポ２５　２５ｍｇ,個,1147700J2029,19.9 ,1,"1,155,867 "
621939701,ジクロフェナクナトリウム坐剤５０ｍｇ「ＪＧ」,個,1147700J3238,19.9 ,1,"1,082,936 "
621362217,ジクロフェナクＮａ坐剤２５ｍｇ「日新」,個,1147700J2258,19.9 ,1,"1,082,910 "
621939601,ジクロフェナクナトリウム坐剤２５ｍｇ「ＪＧ」,個,1147700J2207,19.9 ,1,"987,996 "
621362353,ジクロフェナクナトリウム坐剤５０ｍｇ「日医工」,個,1147700J3254,19.9 ,1,"898,980 "
622060902,アセトアミノフェン坐剤小児用２００ｍｇ「ＪＧ」,個,1141700J3153,19.9 ,1,"864,540 "
661140207,ボンフェナック坐剤５０　５０ｍｇ,個,1147700J3106,19.9 ,1,"843,281 "
661140198,ボンフェナック坐剤２５　２５ｍｇ,個,1147700J2088,19.9 ,1,"842,997 "
621362236,ジクロフェナクナトリウム坐剤２５ｍｇ「日医工」,個,1147700J2231,19.9 ,1,"827,667 "
661140180,カロナール坐剤１００　１００ｍｇ,個,1141700J2050,19.3 ,0,"801,597 "
620002620,アンヒバ坐剤小児用５０ｍｇ,個,1141700J1045,19.3 ,0,"745,353 "
622060802,アセトアミノフェン坐剤小児用１００ｍｇ「ＪＧ」,個,1141700J2181,19.3 ,0,"713,006 "
661140079,ボルタレンサポ１２．５ｍｇ,個,1147700J1057,40.6 ,0,"678,301 "
622057601,ノルスパンテープ５ｍｇ,枚,1149704S1020,"1,572.8 ",0,"574,122 "
661140181,カロナール坐剤２００　２００ｍｇ,個,1141700J3048,28.2 ,0,"567,588 "
621362359,ジクロフェナクナトリウム坐剤５０ｍｇ「ＣＨ」,個,1147700J3262,19.9 ,1,"553,583 "
661140092,アルピニー坐剤５０　５０ｍｇ,個,1141700J1029,19.3 ,0,"543,516 "
661140242,インテバン坐剤５０　５０ｍｇ,個,1145700J3012,19.3 ,0,"502,705 "
621557001,アセトアミノフェン坐剤小児用２００ｍｇ「ＴＹＫ」,個,1141700J3137,19.9 ,1,"472,268 "
621362241,ジクロフェナクナトリウム坐剤２５ｍｇ「ＣＨ」,個,1147700J2223,19.9 ,1,"460,166 "
621556901,アセトアミノフェン坐剤小児用１００ｍｇ「ＴＹＫ」,個,1141700J2165,19.3 ,0,"319,552 "
661140216,インテバン坐剤２５　２５ｍｇ,個,1145700J2016,19.3 ,0,"315,385 "
660453032,パラセタ坐剤１００　１００ｍｇ,個,1141700J2084,19.3 ,0,"303,508 "
660453033,パラセタ坐剤２００　２００ｍｇ,個,1141700J3072,19.9 ,1,"283,164 "
622057701,ノルスパンテープ１０ｍｇ,枚,1149704S2027,"2,423.7 ",0,"249,850 "
661140188,レペタン坐剤０．２ｍｇ,個,1149703J1020,165.2 ,0,"240,665 "
620072501,アセトアミノフェン坐剤小児用２００ｍｇ「日新」,個,1141700J3161,19.9 ,1,"172,696 "
620072001,アセトアミノフェン坐剤小児用１００ｍｇ「日新」,個,1141700J2190,19.3 ,0,"129,310 "
661140189,レペタン坐剤０．４ｍｇ,個,1149703J2027,215.9 ,0,"127,470 "
620114703,ケトプロフェン坐剤５０ｍｇ「ＪＧ」,個,1149700J1108,19.9 ,1,"100,262 "
620115303,ケトプロフェン坐剤７５ｍｇ「ＪＧ」,個,1149700J2104,24.0 ,1,"86,757 "
620078654,インドメタシン坐剤５０ｍｇ「ＪＧ」,個,1145700J3012,19.3 ,0,"67,805 "
620001383,インドメタシン坐剤シオエ５０　５０ｍｇ,個,1145700J3012,19.3 ,0,"63,074 "
620115601,フェルデン坐剤２０ｍｇ,個,1149701J1145,133.6 ,0,"57,323 "
620078653,インドメタシン坐剤５０「ＮＰ」　５０ｍｇ,個,1145700J3012,19.3 ,0,"56,474 "
661140190,アデフロニックズポ１２．５　１２．５ｍｇ,個,1147700J1022,19.3 ,1,"53,905 "
622057801,ノルスパンテープ２０ｍｇ,枚,1149704S3023,"3,735.1 ",0,"52,757 "
621939501,ジクロフェナクナトリウム坐剤１２．５ｍｇ「ＪＧ」,個,1147700J1146,19.3 ,1,"46,069 "
620115203,ケトプロフェン坐剤７５ｍｇ「日新」,個,1149700J2112,24.0 ,1,"45,781 "
661140274,ボンフェナック坐剤１２．５　１２．５ｍｇ,個,1147700J1090,19.3 ,1,"44,127 "
620078542,インドメタシン坐剤２５ｍｇ「ＪＧ」,個,1145700J2016,19.3 ,0,"42,069 "
621362116,ジクロフェナクナトリウム坐剤１２．５ｍｇ「日医工」,個,1147700J1170,19.3 ,1,"39,157 "
621391601,レクトス注腸軟膏５０ｍｇ,筒,1147700J5036,101.4 ,1,"37,747 "
621362109,ジクロフェナクＮａ坐剤１２．５ｍｇ「日新」,個,1147700J1197,19.3 ,1,"33,519 "
620114603,ケトプロフェン坐剤５０ｍｇ「日新」,個,1149700J1116,19.9 ,1,"30,078 "
620001382,インドメタシン坐剤シオエ２５　２５ｍｇ,個,1145700J2016,19.3 ,0,"29,042 "
622440201,カロナール坐剤４００　４００ｍｇ,個,1141700J4028,44.0 ,0,"27,707 "
620078541,インドメタシン坐剤２５「ＮＰ」　２５ｍｇ,個,1145700J2016,19.3 ,0,"27,043 "
621362808,ピロキシカム坐剤２０ｍｇ「ＪＧ」,個,1149701J1013,21.5 ,1,"26,507 "
660406097,ベギータ坐剤５０　５０ｍｇ,個,1147700J3181,19.9 ,1,"26,223 "
620115402,ケトプロフェン坐剤７５ｍｇ「ＳＮ」,個,1149700J2120,24.0 ,1,"24,212 "
622054402,アセトアミノフェン坐剤小児用５０ｍｇ「ＪＧ」,個,1141700J1118,19.3 ,0,"20,624 "
661140251,インドメタシン坐剤５０「イセイ」　５０ｍｇ,個,1145700J3012,19.3 ,0,"18,798 "
621391501,レクトス注腸軟膏２５ｍｇ,筒,1147700J4030,97.1 ,1,"18,690 "
620005282,バキソ坐剤２０ｍｇ,個,1149701J1102,133.7 ,0,"18,493 "
621362118,ジクロフェナクナトリウム坐剤１２．５ｍｇ「ＣＨ」,個,1147700J1162,19.3 ,1,"17,984 "
621362225,ジクロフェナクＮａ坐剤２５ｍｇ「ツルハラ」,個,1147700J2240,19.9 ,1,"17,738 "
660406096,ベギータ坐剤２５　２５ｍｇ,個,1147700J2169,19.9 ,1,"17,327 "
661140225,インドメタシン坐剤２５「イセイ」　２５ｍｇ,個,1145700J2016,19.3 ,0,"16,152 "
661140020,インドメタシン坐剤　５０ｍｇ,個,1145700J3012,19.3 ,0,"12,784 "
621953701,アセトアミノフェン坐剤小児用５０ｍｇ「ＴＹＫ」,個,1141700J1053,19.3 ,0,"9,608 "
620078525,ミカメタン坐剤２５ｍｇ,個,1145700J2016,19.3 ,0,"8,603 "
621968301,カロナール坐剤小児用５０　５０ｍｇ,個,1141700J1088,19.3 ,0,"8,217 "
661140019,インドメタシン坐剤　２５ｍｇ,個,1145700J2016,19.3 ,0,"7,331 "
620078630,ミカメタン坐剤５０ｍｇ,個,1145700J3012,19.3 ,0,"6,141 "
621577201,ジクロフェナクＮａ坐剤５０ｍｇ「ツルハラ」,個,1147700J3289,19.9 ,1,"5,846 "
620078406,インドメタシン坐剤１２．５ｍｇ「ＪＧ」,個,1145700J1010,19.3 ,0,"3,788 "
621938202,アセトアミノフェン坐剤小児用５０ｍｇ「日新」,個,1141700J1126,19.3 ,0,"3,735 "
622131701,パラセタ坐剤小児用５０　５０ｍｇ,個,1141700J1100,19.3 ,0,"1,698 "
660406095,ベギータ坐剤１２．５　１２．５ｍｇ,個,1147700J1111,19.3 ,1,-
661140228,インメシン坐剤２５　２５ｍｇ,個,1145700J2016,19.3 ,0,-
661140255,インメシン坐剤５０　５０ｍｇ,個,1145700J3012,19.3 ,0,-
661140022,インドメタシン坐剤　１２．５ｍｇ,個,1145700J1010,19.3 ,0,-
620003463,ピロキシカム２０ｍｇ坐剤,個,1149701J1013,21.5 ,1,-
621362115,ジクロフェナクＮａ坐剤１２．５ｍｇ「ツルハラ」,個,1147700J1189,19.3 ,1,-
622131802,ケトプロフェン坐剤５０ｍｇ「ＳＮ」,個,1149700J1124,19.9 ,1,-
622163701,ニュープロパッチ９ｍｇ,枚,1169700S3028,660.1 ,0,"4,518,832 "
622163801,ニュープロパッチ１３．５ｍｇ,枚,1169700S4024,850.1 ,0,"3,683,391 "
622163601,ニュープロパッチ４．５ｍｇ,枚,1169700S2021,428.4 ,0,"3,523,346 "
622163501,ニュープロパッチ２．２５ｍｇ,枚,1169700S1025,278.0 ,0,"1,566,358 "
622478301,ニュープロパッチ１８ｍｇ,枚,1169700S5020,"1,017.2 ",0,"951,589 "
622085101,リバスタッチパッチ１８ｍｇ,枚,1190700S4036,439.7 ,0,"8,200,975 "
622082401,イクセロンパッチ１８ｍｇ,枚,1190700S4028,439.7 ,0,"7,160,931 "
622084901,リバスタッチパッチ９ｍｇ,枚,1190700S2033,390.5 ,0,"4,638,912 "
622081701,イクセロンパッチ９ｍｇ,枚,1190700S2025,390.5 ,0,"3,272,101 "
622084801,リバスタッチパッチ４．５ｍｇ,枚,1190700S1037,346.8 ,0,"3,165,113 "
622085001,リバスタッチパッチ１３．５ｍｇ,枚,1190700S3030,418.6 ,0,"2,250,770 "
622081601,イクセロンパッチ４．５ｍｇ,枚,1190700S1029,346.8 ,0,"1,900,986 "
622082301,イクセロンパッチ１３．５ｍｇ,枚,1190700S3021,418.6 ,0,"1,794,185 "
620003852,キシロカインゼリー２％,ｍＬ,1214700P1054,7.6 ,0,"5,673,876 "
661210006,キシロカイン液「４％」,ｍＬ,1214700Q1033,13.3 ,0,"736,560 "
620007571,アネトカインゼリー２％,ｍＬ,1214700P1062,4.9 ,1,"615,793 "
620007779,ペンレステープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1051,45.4 ,0,"121,989 "
620006542,ユーパッチテープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1043,33.8 ,1,"93,636 "
620003854,キシロカインポンプスプレー８％,ｇ,1214701R1050,22.8 ,1,"56,375 "
622133301,リドカインテープ１８ｍｇ「ニプロ」　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1078,33.8 ,1,"40,191 "
622138101,エムラクリーム,ｇ,1219800N1023,190.1 ,0,"21,089 "
622125101,リドカインテープ１８ｍｇ「ＮＰ」　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1060,33.8 ,1,"3,513 "
621395001,リドカイン塩酸塩ゼリー２％「日新」,ｍＬ,1214700P1070,4.9 ,1,"3,120 "
620006455,テーカイン原末,ｇ,1211700X1036,258.7 ,0,-
620003853,キシロカイン点眼液４％,ｍＬ,1214700Q1041,16.2 ,0,-
621395101,リドカインポンプスプレー８％「日新」,ｇ,1214701R1068,22.8 ,1,-
620008550,プロカイン塩酸塩原末「マルイシ」,ｇ,1211701X1090,20.1 ,0,-
661210013,ジブカイン塩酸塩,ｇ,1213700X1014,370.3 ,0,-
661210020,塩酸プロカイン「ホエイ」,ｇ,1211701X1049,22.6 ,0,-
622104901,ムコスタ点眼液ＵＤ２％　０．３５ｍＬ,本,1319760Q1029,27.1 ,0,"175,809,814 "
620004365,パタノール点眼液０．１％,ｍＬ,1319752Q1024,196.7 ,0,"55,539,676 "
620006407,カリーユニ点眼液０．００５％　５ｍＬ,瓶,1319706Q3035,63.7 ,1,"38,422,611 "
622279001,アレジオン点眼液０．０５％,ｍＬ,1319762Q1028,382.5 ,0,"29,507,567 "
620007773,プロラノン点眼液０．１％,ｍＬ,1319724Q1154,27.4 ,1,"29,378,561 "
620007764,フルメトロン点眼液０．１％,ｍＬ,1315704Q3126,62.9 ,0,"23,409,905 "
