"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
661110023,マルワ亜酸化窒素,ｇ,1116700X1045,3.9 ,0,"430,714 "
661110025,笑気ガス〈ショウワ〉,ｇ,1116700X1100,3.9 ,0,"426,834 "
661110030,笑気ガス（住友精化）,ｇ,1116700X1010,3.5 ,0,"370,895 "
661110006,亜酸化窒素,ｇ,1116700X1010,3.5 ,0,"230,069 "
620032201,セボフレン吸入麻酔液,ｍＬ,1119702G1062,52.2 ,0,"181,534 "
620006769,液化亜酸化窒素（日産）,ｇ,1116700X1061,3.9 ,0,"179,631 "
660431001,アネスタ,ｇ,1116700X1126,3.9 ,0,"123,690 "
620001380,液化亜酸化窒素（日本エア・リキード）,ｇ,1116700X1053,3.9 ,0,"117,420 "
620006715,セボフルラン吸入麻酔液「マイラン」,ｍＬ,1119702G1054,44.4 ,1,"81,681 "
622086501,スープレン吸入麻酔液,ｍＬ,1119703G1024,44.9 ,0,"60,332 "
661110027,小池笑気,ｇ,1116700X1088,3.9 ,0,"52,374 "
622526901,セボフルラン吸入麻酔液「ニッコー」,ｍＬ,1119702G1070,44.4 ,1,"3,726 "
620032001,フォーレン吸入麻酔液,ｍＬ,1119701G1084,67.0 ,0,-
661110021,フローセン,ｍＬ,1112700X1011,52.8 ,0,-
661110004,ハロタン,ｍＬ,1112700X1011,52.8 ,0,-
661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,68.2 ,0,"178,664 "
661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,59.9 ,0,"138,316 "
661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,80.1 ,0,"68,327 "
661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,37.1 ,0,"20,226 "
661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,47.8 ,0,"17,790 "
620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,247.8 ,0,"14,653 "
661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,57.7 ,0,"8,363 "
661120008,ワコビタール坐剤３０　３０ｍｇ,個,1125700J3028,46.2 ,0,"4,635 "
620055901,セニラン坐剤３ｍｇ,個,1124700J1036,99.0 ,0,"4,298 "
661120006,ワコビタール坐剤１００　１００ｍｇ,個,1125700J5039,72.0 ,0,"2,750 "
661120005,ルピアール坐剤５０　５０ｍｇ,個,1125700J4024,53.7 ,0,"2,074 "
661120007,ワコビタール坐剤１５　１５ｍｇ,個,1125700J1025,32.7 ,0,"1,336 "
661120003,ルピアール坐剤１００　１００ｍｇ,個,1125700J5020,67.3 ,0,"1,122 "
661120004,ルピアール坐剤２５　２５ｍｇ,個,1125700J2021,38.9 ,0,-
