"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
621920901,ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」,錠,1124009F2076,9.9 ,1,"5,604,224 "
622148801,ルネスタ錠１ｍｇ,錠,1129010F1028,51.0 ,0,"4,176,411 "
620006049,トリクロリールシロップ１０％,ｍＬ,1129004Q1031,11.1 ,0,"4,154,757 "
620049101,ロラゼパム錠０．５ｍｇ「サワイ」,錠,1124022F1083,5.0 ,1,"3,736,253 "
610453117,ベンザリン錠５　５ｍｇ,錠,1124003F2222,10.4 ,0,"3,536,473 "
610463174,フルニトラゼパム錠２ｍｇ「アメル」,錠,1124008F2012,5.8 ,1,"3,439,088 "
611170470,ワイパックス錠０．５　０．５ｍｇ,錠,1124022F1067,5.8 ,0,"3,383,103 "
610463223,レンドルミンＤ錠０．２５ｍｇ,錠,1124009F2025,24.3 ,0,"3,314,902 "
610422093,グッドミン錠０．２５ｍｇ,錠,1124009F1037,9.9 ,1,"3,274,203 "
610444126,フルニトラゼパム錠１ｍｇ「アメル」,錠,1124008F1067,5.6 ,1,"3,017,932 "
610443047,マイスリー錠５ｍｇ,錠,1129009F1025,40.6 ,0,"2,875,723 "
611120097,ロヒプノール錠１　１ｍｇ,錠,1124008F1032,13.3 ,0,"2,853,358 "
611120098,ロヒプノール錠２　２ｍｇ,錠,1124008F2039,19.6 ,0,"2,321,355 "
611170005,２ｍｇセルシン錠,錠,1124017F2135,5.9 ,0,"2,164,124 "
611170508,ソラナックス０．４ｍｇ錠,錠,1124023F1037,8.5 ,0,"2,131,481 "
611120055,ハルシオン０．２５ｍｇ錠,錠,1124007F2026,13.8 ,0,"2,094,071 "
622148901,ルネスタ錠２ｍｇ,錠,1129010F2024,80.9 ,0,"1,793,493 "
620004625,レンドルミン錠０．２５ｍｇ,錠,1124009F1223,24.3 ,0,"1,788,566 "
622137201,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「ＥＥ」,錠,1129009F3028,15.6 ,1,"1,777,522 "
621671201,ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」,錠,1124009F2092,9.9 ,1,"1,758,989 "
611120081,ユーロジン２ｍｇ錠,錠,1124001F2029,14.4 ,0,"1,567,927 "
620049401,ロラゼパム錠１ｍｇ「サワイ」,錠,1124022F2110,5.6 ,1,"1,504,359 "
620000465,フェノバール散１０％,ｇ,1125003B2031,8.1 ,0,"1,440,353 "
611170471,ワイパックス錠１．０　１ｍｇ,錠,1124022F2071,10.4 ,0,"1,359,811 "
611120111,アモバン錠７．５　７．５ｍｇ,錠,1129007F1026,21.6 ,0,"1,346,911 "
611170435,レキソタン錠２　２ｍｇ,錠,1124020F2030,5.8 ,0,"1,323,543 "
611120076,ベンザリン錠１０　１０ｍｇ,錠,1124003F3121,16.2 ,0,"1,313,432 "
611120063,フェノバール錠３０ｍｇ,錠,1125004F1023,6.9 ,0,"1,301,402 "
610443048,マイスリー錠１０ｍｇ,錠,1129009F2021,65.0 ,0,"1,263,927 "
611120087,サイレース錠１ｍｇ,錠,1124008F1024,14.0 ,0,"1,257,738 "
611170689,メイラックス錠１ｍｇ,錠,1124029F1026,20.1 ,0,"1,243,239 "
622168001,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,錠,1129009F3044,15.6 ,1,"1,185,486 "
611170499,コンスタン０．４ｍｇ錠,錠,1124023F1029,8.7 ,0,"1,100,344 "
611120088,サイレース錠２ｍｇ,錠,1124008F2020,20.0 ,0,"1,093,293 "
611120118,エバミール錠１．０　１ｍｇ,錠,1124010F1021,19.8 ,0,"1,011,183 "
610463183,ブロチゾラムＭ錠０．２５「ＥＭＥＣ」　０．２５ｍｇ,錠,1124009F1185,9.9 ,1,"1,004,427 "
620005022,セディール錠１０ｍｇ,錠,1129008F2035,28.8 ,0,"975,520 "
620059301,ゾピクロン錠７．５ｍｇ「サワイ」,錠,1129007F1123,7.9 ,1,"952,022 "
611170008,５ｍｇセルシン錠,錠,1124017F4049,9.2 ,0,"945,316 "
620038001,トリアゾラム錠０．２５ｍｇ「日医工」,錠,1124007F2239,5.8 ,1,"925,278 "
620006013,ゾピクロン錠７．５ｍｇ「トーワ」,錠,1129007F1107,7.9 ,1,"915,732 "
620039901,ブロチゾラム錠０．２５ｍｇ「日医工」,錠,1124009F1355,9.9 ,1,"909,430 "
610432030,ドラール錠１５　１５ｍｇ,錠,1124030F1029,90.6 ,0,"887,478 "
620003603,フェノバールエリキシル０．４％,ｍＬ,1125004S1030,4.3 ,0,"834,300 "
620006836,アルプラゾラム錠０．４ｍｇ「トーワ」,錠,1124023F1100,5.6 ,1,"820,272 "
620039001,ブロチゾラム錠０．２５ｍｇ「トーワ」,錠,1124009F1010,8.5 ,1,"799,849 "
622141901,ゾルピデム酒石酸塩錠５ｍｇ「トーワ」,錠,1129009F1289,15.6 ,1,"792,170 "
620003151,ジアゼパム錠２ｍｇ「アメル」,錠,1124017F2194,5.6 ,1,"745,322 "
620039501,ブロチゾラム錠０．２５ｍｇ「サワイ」,錠,1124009F1312,9.9 ,1,"741,246 "
622276601,ブロチゾラムＯＤ錠０．２５ｍｇ「アメル」,錠,1124009F2017,8.5 ,1,"739,375 "
611170436,レキソタン錠５　５ｍｇ,錠,1124020F4032,13.0 ,0,"727,729 "
622015501,ブロチゾラムＯＤ錠０．２５ｍｇ「ＪＧ」,錠,1124009F2068,9.9 ,1,"693,521 "
620049901,アルプラゾラム錠０．４ｍｇ「サワイ」,錠,1124023F1118,5.6 ,1,"666,300 "
611120112,アモバン錠１０　１０ｍｇ,錠,1129007F2022,26.0 ,0,"659,988 "
622279601,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「トーワ」,錠,1129009F3060,15.6 ,1,"652,332 "
620003588,ニトラゼパム錠５ｍｇ「トーワ」,錠,1124003F2249,5.4 ,1,"648,876 "
620039601,ブロチゾラム錠０．２５ｍｇ「アメル」,錠,1124009F1010,8.5 ,1,"641,107 "
611120114,リスミー錠２ｍｇ,錠,1129006F2028,27.4 ,0,"633,168 "
611170373,ホリゾン錠２ｍｇ,錠,1124017F2151,5.9 ,0,"613,477 "
622139801,ゾルピデム酒石酸塩錠５ｍｇ「ＤＳＰ」,錠,1129009F1076,15.6 ,1,"605,996 "
610453023,エスタゾラム錠２ｍｇ「アメル」,錠,1124001F2037,11.3 ,1,"599,470 "
